Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Виброцил аэр. 10мл ( МНН: Диметинден+Фенилэфрин ) ;1.0;207.8;276.3;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Новартис/Сандоз;Швейцария
Виброцил аэр. 10мл ( МНН: Диметинден+Фенилэфрин ) ;2.0;207.8;276.3;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Новартис/Сандоз;Швейцария
Визарсин табл. п/о плен 25 мг х1 ;1.0;290.02;385.0;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; KRKA;Словения
Гепазолон супп. ректальные N10 Россия ;2.0;178.2;240.5;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Альтфарм ООО;Россия
Гепатромбин 50тыс.40г мазь ;1.0;209.01;275.8;2015-02-25 00:00:00.00;ООО "Пульс Брянск";;
ГЛИЦЕРИН 25г Самарамед ;10.0;9.99;13.5;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Самарамедпром ОАО;Россия
Горчичник пакет №20;20.0;16.01;22.2;2015-02-25 00:00:00.00;ООО "Пульс Брянск";;
Грандаксин 0.05 №20 тб.(МНН:Тофизопам). ;1.0;266.26;354.1;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Эгис;Венгрия
ДОКТОР МОМ 100МЛ СИРОП;5.0;113.8;156.0;2015-02-25 00:00:00.00;ООО "Пульс Брянск";;
Сироп от кашля с подорожником 100мл ;1.0;165.06;219.5;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Dr. Theiss Naturwaren;Германия
Йодомарин 100мкг №100 тб. Берлин-Хеми ( МНН: Калия йодид );2.0;116.95;140.8;2015-02-25 00:00:00.00;ООО "Пульс Брянск";;
Клотримазол крем 1% 20г  ;8.0;40.4;54.5;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Хиперион С.А.;Румыния
КОМБИЛИПЕН 2МЛ N5 АМП Р-Р В/М ;3.0;97.81;132.0;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Фармстандарт-Уфимский вит. з-д;Россия
Коронал табл. п/о 5мг N60 Словакия ( МНН: Бисопролол ) ;3.0;163.41;196.6;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Zentiva A.C.;Словакия
ЛОРДЕСТИН 0,005 N30 ТАБЛ П/О ;1.0;616.06;825.5;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Гедеон Рихтер - Рус;Россия
Мезим Форте Таб.П/о Х20 (R) ;15.0;62.55;77.5;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Берлин-Хеми АГ/Берлин-Фарма ЗАО;РОССИЯ
Мексидол табл. 125 мг х50(МНН:Этилметилгидроксипиридина сукцинат).Россия. ;5.0;316.29;379.2;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Фармасофт ПК/ЗИО Здоровье;Россия
Ноотропил 800 мг №30 ( МНН: Пирацетам );1.0;227.55;275.5;2015-02-25 00:00:00.00;ООО "Пульс Брянск";;
Плантекс гран. д/детей 5г пак №10 ;1.0;262.85;341.7;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Lek;Словения
РОМАШКИ ЦВЕТКИ  50,0 ;14.0;33.7;46.0;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Красногорсклексредства;Россия
Сиофор 1000 таб. №60 ;5.0;383.46;464.1;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Берлин-Хеми/Менарини Групп;Германия
Супрастин таб. 25мг №20 ( МНН: Хлоропирамин ) ;5.0;108.64;131.2;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Эгис;Венгрия
Троксевазин гель 40г ( МНН: Троксерутин ) ;5.0;142.13;199.8;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Балканфарма;Болгария
ТРОКСЕВАЗИН 0,3 N50 КАПС ( МНН: Троксерутин ) ;3.0;267.6;358.5;2015-02-25 00:00:00.00;ООО "Пульс Брянск";;
Фастум гель 2,5% 100г ( МНН: Кетопрофен );1.0;419.74;554.0;2015-02-25 00:00:00.00;ООО "Пульс Брянск";;
ФУРАГИН-ЛЕКТ таб 50мг N30 ТХФЗ  ;5.0;155.05;209.3;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Тюменский ХФЗ;РОССИЯ
ФУРОСЕМИД 0,04 N50 ТАБЛ ;12.0;13.48;17.6;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Борисовский завод медпрепартов;Беларусь
Чабрец трава ф/п. 1.5 г. х20 ;3.0;33.61;45.3;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Красногорсклексредства;Россия
Эгилок таб. 50мг №60 ( МНН: Метопролол ) ;3.0;120.66;146.1;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Эгис;Венгрия
Экватор таб. 5мг+10мг №30(АМЛОДИПИН+ЛИЗИНОПРИЛ). ;1.0;643.72;811.0;2015-02-25 00:00:00.00;ООО "Пульс Брянск"; Gedeon Richter;Венгрия
Локрен 20мг №28 тб. ;1.0;527.46;664.5;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Санофи Винтроп Индустрия;Франция
Отирелакс капли ушные фл-кап. п/э 15мл Румыния ;1.0;151.42;204.4;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; S.C.Rompharm Company S.R.L.;Румыния
Проктонис крем 30мл ;1.0;190.4;253.2;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; ВИС ООО;Россия
Проктоседил мазь 10г ;1.0;259.58;334.8;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Aventis/Hoechst;Индия
РИНЗАСИП ЧЕРНАЯ СМОРОДИНА/ВИТ С 5,0 N5 ПАК ПОР ;3.0;104.92;145.5;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Юник Фармасьютикал Лабораториз(Отд.ф.Дж.Б.Кемикалс Фармасьютикалс Лтд);Индия
Средство д/промыв. носоглотки Долфин (шиповник, солодка) 2г Пак. X30 # ;1.0;244.73;318.1;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Динамика фирма ООО;РОССИЯ
Тригрим табл. 10мг N30 Польша ( МНН: Торасемид ) ;3.0;271.05;357.7;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Polfarma S.A.;Польша
Фарматекс таб. ваг. №12 ;2.0;248.92;336.0;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Innotech;Франция
Шприц Micro-Fine Plus Инсулин. U-100 1мл с несъемной иглой 30G (0.3х8) Х10 И/м ;10.0;114.31;160.0;2015-02-25 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Бектон Дикинсон энд Компани;СОЕДИНЕННЫЕ ШТАТЫ
АВИА-МОРЕ ГОМЕОПАТ N20 ТАБЛ ;1.0;61.49;83.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Материа Медика Холдинг НПФ ООО;Россия
Аква Марис плюс спрей 30мл ;2.0;194.26;262.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Jadran Galenski Laboratorij;Хорватия
Алоэ сок 50мл фл ;2.0;72.49;98.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Анальгин 0,5г №10 ФармСтандарт;250.0;6.6;8.5;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
АСКОРИЛ ЭКСПЕКТОРАНТ 100МЛ СИРОП ( МНН: Бромгексин+Гвайфенезин+Сальбутамол ) ;5.0;190.74;257.4;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Гленмарк Фармасьютикалз Лтд;Индия
Аскорутин таб. №50 ;20.0;25.63;35.8;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; ОАО Фармстандарт-УфаВИТА;Россия
Атровент Н 20мкг/доза 200доз Аэр.д/ингаляций 10мл ( МНН: Ипратропия бромид ) ;2.0;328.35;396.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Берингер Ингельхайм Фарма;Германия
Аугментин 875мг/125мг №14 тб. п/о ( МНН: Амоксициллин+Клавулановая кислота );2.0;333.08;400.1;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Аугментин 875мг/125мг №14 тб. п/о ( МНН: Амоксициллин+Клавулановая кислота );1.0;333.08;400.1;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Безорнил мазь 10г;1.0;169.4;228.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Брусники листья ф/п №20;3.0;42.46;57.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
БЫСТРУМГЕЛЬ 2,5% 50,0 ГЕЛЬ ;2.0;192.94;250.8;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК;Россия
ВИЗАРСИН 0,05 N1 ТАБЛ П/О ;1.0;337.48;438.7;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
ДЕ-НОЛ 0,12 N112 ТАБЛ П/О(МНН:Висмута трикалия дицитрат).Нидерл. ;2.0;855.8;976.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Р-ФАРМ;Россия
Драмина 50мг № 5 таб.;1.0;80.41;108.5;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
ЗВЕРОБОЙ ТРАВА ПАЧКА 50Г ;3.0;30.47;41.5;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;Россия
Кагоцел табл. 12мг N10 Россия ;30.0;194.26;238.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Ниармедик Плюс ООО;Россия
Калчек 10мг №30 тб. ( МНН: Амлодипин ) ;1.0;265.98;322.4;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Ипка Лабораториз Лимитед;Индия
Камфорное масло 10% 30мл ЭКОлаб;3.0;10.89;14.7;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Кардикет ретард табл. 20 мг х50 ( МНН: Изосорбида динитрат ) ;2.0;114.4;137.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Aesica Pharmaceuticals GmbH;Германия
Масло Касторовое 30мл Б;5.0;43.01;58.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Кето плюс шамп от перхоти и себор/ дермат 60 мл ;1.0;445.61;570.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Гленмарк Фармасьютикалз Лтд;Индия
Клималанин 400мг Таб. Х30 ;1.0;304.04;410.4;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Lab. Dr.Bouchar;Франция
КОМБИЛИПЕН 2МЛ N10 АМП Р-Р В/М;1.0;181.61;245.1;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Корвалол 25мл ICN ;120.0;9.79;15.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства;Россия
КОРВАЛОЛ 50МЛ КАПЛИ ИНД/УП ;56.0;18.37;26.5;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
КОРОНАЛ 0,01 N60 ТАБЛ П/О ( МНН: Бисопролол ) ;1.0;281.6;338.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Зентива а.с.;Словакия
Курантил 25мг №100 др. ( МНН: Дипиридамол ) ;2.0;449.35;587.1;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Берлин-Хеми АГ/Менарини Групп;Германия
Левомеколь мазь  40г (туба) ( МНН: Хлорамфеникол+диоксометилтетрагидропиримидин ) ;5.0;76.34;99.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;Россия
Маалокс 15мл №30 сусп. ( МНН: Алгелдрат+Магния гидроксид ) ;2.0;496.54;690.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Фаматис;Франция
Микозон крем 2% 15г туба(МНН:Миконазол). Индия ;1.0;121.88;162.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Индия;AGIO Pharmaceuticals Ltd
НАЗОНЕКС 50МКГ/ДОЗА 120 ДОЗ НАЗ СПРЕЙ ;1.0;756.58;869.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Шеринг-Плау Лабо Н.В./ Акрихин ХФК ОАО;Бельгия
Нанопласт Форте 9х12см Лейкопластырь медиц. Х3 И/м ;3.0;128.81;167.4;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Guizhou Miaoyao Pharmaceutical Co.;Китай
Натальсид супп. ректальные 250мг №10 ( МНН: Натрия альгинат ) ;1.0;269.61;355.8;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;Россия
НЕО-ПЕНОТРАН ФОРТЕ N7 СУПП ВАГ ;1.0;698.06;886.5;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Эмбил Фармацеутикал Ко.Лтд;Турция
Низорал шампунь 60мл ( МНН: Кетоконазол ) ;1.0;455.95;592.7;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Янсен Фармацевтика;Бельгия
Новосепт форте спрей д/местн. прим. фл.25мл Нидерланды ;3.0;194.7;275.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Herkel B.V.;Нидерланды
Ноотропил таб. п/о 1200мг №20 ;1.0;234.3;281.8;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; UCB Pharma S.A.;Бельгия
Отривин спрей-ментол 0,1% 10мл ( МНН: Ксилометазолин ) ;5.0;166.32;199.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
ОФЛОМЕЛИД 30,0 МАЗЬ ;2.0;79.75;107.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Синтез АКО ОАО;Россия
ПИМАФУЦИН 0,1 N20 ТАБЛ П/О ( МНН: Натамицин ) ;1.0;380.82;506.4;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Астеллас Фарма Юроп Б.В.;Нидерланды
Прополиса н-ка 25мл;5.0;20.13;27.1;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
РИМЕКОР 0,02 N30 ТАБЛ П/О ( МНН: Триметазидин ) ;1.0;126.72;165.9;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; МАКИЗ-ФАРМА;Россия
Ринзасип с витамином С апельсиновый пор. N10 Индия ;3.0;154.99;204.5;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Unique Pharmaceutical Laboratories;Индия
Ринзасип с вит. С пор. 5г №10 /лимон/ ;3.0;152.46;201.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Unique Pharmaceutical Lab;Индия
Ротокан 25мл;5.0;19.58;27.4;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Раствор РеНю Мульти Плюс д/линз 360мл;2.0;272.69;369.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
САНПРАЗ 0,04 N30 ТАБЛ П/О ( МНН: Пантопразол );1.0;480.26;614.7;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Септолете Д без сахара пастилки N30 Словения ;1.0;110.55;149.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
Септолете НЕО с лимоном паст.№18;2.0;102.74;138.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
СЕПТОЛЕТЕ ПЛЮС N18 ПАСТИЛКИ/МЕД/ЛАЙМ ;2.0;139.92;188.8;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
Симвастатин табл. 10 мг х30 ( МНН: Симвастатин ) ;10.0;45.32;60.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Алси Фарма;Россия
Спазган №100 таб.;3.0;215.93;300.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Супракс капс. 400мг №6 ( МНН: Цефиксим ) ;2.0;655.71;839.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Джазира Фармасьютикал Индастриз;Иордания
Трихопол 250мг № 20тб ( МНН: Метронидазол )Польша. ;5.0;69.3;83.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Польфарма;Польша
Финалгон мазь 20г ( МНН: Никобоксил+Нонивамид ) ;2.0;223.74;286.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Берингер Ингельхайм Интернешнл ГмбХ;Германия
Фитолизин паста 100г ;1.0;269.28;347.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Polfa/Herbapol;Польша
Флемоксин солютаб табл. 500мг N20 ( МНН: Амоксициллин ) ;3.0;284.57;342.9;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Ортат - Yamanouchi Europe B.V.;Россия-Нидерланды
ФЛИКСОНАЗЕ 50МКГ/ДОЗА 120ДОЗ СПРЕЙ НАЗАЛ ;1.0;623.59;810.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Глаксо Вэллком С.А.;Испания
Фурадонин авексима таб. 50мг №10 ;20.0;46.64;60.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Ирбитский ХФЗ;Россия
ФУРАЗОЛИДОН 0,05 N10 ТАБЛ ;20.0;45.43;59.9;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; ИРБИТСКИЙ ХИМФАРМЗАВОД;Россия
Циклоферон 0.15г таб. покр. кишечнор. об. Х10 (R);10.0;142.56;173.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Чабреца трава 50г;2.0;30.36;40.9;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Эваменол мазь 15г;1.0;21.34;28.8;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Эвкалипта настойка фл 25мл инд.уп. Россия ;10.0;12.87;17.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Камелия НПП ООО;Россия
ЭРЕСПАЛ 0,08 N30 ТАБЛ П/О ;2.0;305.14;368.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Сердикс;Россия
Юнидокс солютаб 100мг №10 тб.(МНН:Доксициклин).;3.0;268.62;325.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
911-ШАМПУНЬ ЛУКОВЫЙ П/ВЫПАД/ОБЛЫСЕН ВОЛОС 150МЛ ;1.0;97.9;133.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; ТВИНС Тэк ЗАО;Россия
Бейби Калм капли д/младенц. (при метеоризме) 15мл ;1.0;251.74;302.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Бифиформ Бэби маслян. раствор 7 мл Фл .@ ;1.0;404.73;546.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Ferrosan;Дания
ГЕПАТРИН N60 КАПС ;1.0;310.49;434.6;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Эвалар ЗАО;Россия
ДИАДЕРМ КРЕМ Д/НОГ ЗАЩИТНЫЙ 75МЛ;1.0;90.17;126.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
ДИАДЕРМ КРЕМ Д/РУК И НОГТЕЙ 75МЛ ;1.0;61.97;86.7;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Аванта;Россия
ЗАЖИВИТЕЛЬ КРЕМ-БАЛЬЗАМ Д/ПЯТОК 30МЛ ;1.0;54.6;76.4;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; КоролевФарм;Россия
КОРЕГА КРЕМ Д/ФИКС З/ПРОТЕЗОВ 40,0 /НЕЙТР ВКУС/ ;2.0;172.73;241.8;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
ЛЮТЕИН ФОРТЕ 0,5 N30 КАПС ;1.0;265.53;366.4;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; В-Мин ООО;Россия
МАСЛО ЭФИРНОЕ ЭВКАЛИПТ МИРРОЛЛА 25МЛ ФЛАК ;3.0;24.56;34.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Мирролла;Россия
Дрожжи пивные нагипол таб. 500мг №100 (д/ногтей, волос и кожи) ;1.0;85.2;115.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Битра ООО/ Алина фарма;Россия
ПОМАДА ГИГИЕНИЧЕСКАЯ АЙБОЛИТ 2,8 ;10.0;19.09;35.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Помада "Клубника" в футляре .@ С-40;5.0;16.22;32.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен";;
Помада "Малина" в футляре  ;5.0;18.26;34.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Аванта;Россия
Спасатель бальзам 30гр ;3.0;74.97;105.0;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; ЛЮМИ ООО;Россия
СПЕЦМАЗЬ КРЕМ-БАЛЬЗАМ УНИВЕРСАЛЬНЫЙ 44МЛ ;5.0;41.06;61.5;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Шустер Фармасьютикл;Россия
Стевия плюс табл.100 мг №150 (бад) ;1.0;142.47;192.3;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; ООО Фарминдустрия;Россия
Центрум детский жеват. таб. №30 (бад) ;1.0;284.71;387.2;2015-02-25 00:00:00.00;ЗАО НПК "Катрен"; Wyeth Lederle S.p.A;Италия
911-ШАМПУНЬ РЕПЕЙНЫЙ 150МЛ ;1.0;100.3;138.4;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; ТВИНС Тэк ЗАО;Россия
Алмагель  170мл ( МНН: Алгелдрат+Магния гидроксид ) ;5.0;140.36;185.2;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Балканфарма;Болгария
Анаферон взр. №20 таб. ;5.0;152.9;198.7;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Материа Медика Холдинг НПФ ООО;Россия
Витамин Ф-99 крем жирный 50мл;1.0;94.14;131.8;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек";;
Витамин Ф 99 Крем п/жирный 50мл;1.0;92.89;130.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек";;
Гепариновая мазь 25г Нижфарм;10.0;50.05;65.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек";;
Карталин защитно-профилактическая мазь туба 100мл ;1.0;798.86;958.6;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Астрофарма ООО;Россия
Компливит д/женщин 45+ табл. п/о х30 ;1.0;225.17;292.7;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Фармстандарт Уфавита;Россия
Конкор 5 таб. №50 ( МНН: Бисопролол ) ;3.0;291.39;348.5;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Merk KGaA;Германия
Контрактубекс 20г гель;1.0;466.84;597.5;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек";;
Красный корень таб. N60;1.0;249.57;336.9;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек";;
Ксимелин эко с ментолом спрей наз. 0,1% фл. 10мл ;3.0;147.18;177.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Nycomed Pharma;Норвегия
ЛАЗИКС 0,01/МЛ 2МЛ N10 АМП Р-Р Д/ИН ;1.0;70.18;84.9;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Санофи Индия Лимитед;Индия
Ливарол 0.4г суп. ваг. №5  ;1.0;321.97;415.3;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Нижфарм;Россия
Лимонтар 0.25 №30 тб. ;2.0;75.9;113.8;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Биотики МНПК ООО;Россия
Масло пихтовое фл. 25мл ;3.0;17.96;27.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; МИРРА ООО/ МИРРОЛЛА;Россия
МИГ 0,4 N10 ТАБЛ П/О ( МНН: Ибупрофен ) ;10.0;66.99;80.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Берлин-Хеми/Менарини Групп;Германия
Миг 400мг Таб. п/о Х20 ( МНН: Ибупрофен ) ;5.0;133.98;160.1;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Berlin-chemie / Menarini Group;Германия
Микосептин мазь 30г ;1.0;227.26;306.7;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Zentiva/Leciva;Чехия
МУМИЕ ЗОЛОТОЕ 0,2 N20 ТАБЛ ;5.0;64.05;96.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Звалар ЗАО;Россия
Овесол  N40 Табл. ;2.0;129.34;194.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Эвалвр Ао;Россия
Отривин 0.1% 10мл спрей Новартис ( МНН: Ксилометазолин );5.0;142.01;170.1;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек";;
Пенталгин таб. п/о №12 ;10.0;87.23;119.5;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Фармстандарт-Лексредства;Россия
Расторопши масло капс. 0.3г №100 (бад) ;2.0;28.32;42.4;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; РеалКапс ЗАО;Россия
Стрептоцид пор. 2г  ;20.0;26.84;36.2;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; ЛЮМИ ООО;Россия
Стронг бальзам облегчающий фл. 10г ;5.0;45.43;68.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Loren Beautifiers;Индия
Сумамед 500мг №3 тб.(МНН:Азитромицин). ;3.0;441.32;531.4;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Pliva Hrvatska d.o.o;Хорватия
Термометр медицинский ртутный в футляре №1 ;12.0;44.58;65.0;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; MERIDIAN MEDICAL PRODUCTS LTD/СУДЖОУ ХЕНГКСИАНГ ИМП-ЭКСП Ко ЛТД;Китай
Успокой тб. №20 ;1.0;47.85;64.5;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек";;
Флемоксин солютаб табл. дисперг. 1000мг N20( МНН:Амоксициллин) Россия-Нидерланды ;2.0;426.36;507.9;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Ортат ЗАО - Astellas Pharma Europe B.V;Россия-Нидерлан
ФЛЮКОСТАТ КАПС. 0.15Г N1( МНН:Флуконазол) ;3.0;165.44;199.8;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Россия;Фармстандарт Лексредства
ФУРАМАГ 0,05 N30 КАПС ;3.0;542.19;661.4;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Латвия;Олайнский Хфз
Шиповник плоды 100г  ;5.0;80.63;120.9;2015-02-25 00:00:00.00;ЗАО ЦВ "Протек"; Фирма Здоровье;Россия
Биотредин 0.105г  №30 тб. ;2.0;92.4;124.7;2015-02-25 00:00:00.00;ООО "Альянс Хелскеа Рус"; Биотики МНПК ООО;Россия
Ламизил дермагель туба 1% 15г;1.0;403.04;523.9;2015-02-25 00:00:00.00;ООО "Альянс Хелскеа Рус";;
Лозап Плюс таб п/о  50мг+12,5мг №30(МНН:лозартан+гидрохлоротиазид).Чехия ;3.0;288.64;383.8;2015-02-25 00:00:00.00;ООО "Альянс Хелскеа Рус"; Зентива;Чехия
Лоперамид-Акри капс. 0.002г N20;10.0;37.84;47.0;2015-02-25 00:00:00.00;ООО "Альянс Хелскеа Рус";;
Наклофен Дуо капс. с модиф. высвобод. 75мг N20 Словения ;2.0;104.06;124.2;2015-02-25 00:00:00.00;ООО "Альянс Хелскеа Рус"; КРКА;Словения
