Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Глюкометр One Touch SelectSimple (набор) # Б (022-577-01К) ;1.0;906.82;1143.0;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Johnson @ Lifescan;СОЕДИНЕННЫЕ ШТАТЫ
Дексалгин 25мг/мл р-р для в/в и в/м введ. 2мл Амп. Х5 Б ;2.0;413.68;522.0;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; А.Менарини Мэнюфекчеринг Лоджистикс энд Сервисиз С.р.Л. (БХ);ИТАЛИЯ
Дипроспан Сусп. Д/ин. 2мг+5мг/мл 1мл Амп. Х5 Б М (R) ;1.0;765.59;873.1;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Шеринг-Плау Лабо Н.В. (sc);БЕЛЬГИЯ
Коделак Бронхо Таб. Х10 ;10.0;97.12;123.0;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Фармстандарт-Лексредства ОАО г.Курск;РОССИЯ
Линекс Капс. Х16 (блистер) ;5.0;277.16;350.0;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Лек д.д. (аптечка);СЛОВЕНИЯ
Лирика 300мг Капс. X14 (R) ;3.0;966.55;1101.7;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Пфайзер Мэнюфэкчуринг Дойчленд ГмбХ;ГЕРМАНИЯ
Нексиум 20мг Таб. п/о Х14 (R) ;2.0;1323.61;1510.3;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; АстраЗенека АБ/ЗиО-Здоровье ЗАО;РОССИЯ
Остеогенон 830мг Таб.П/о Х40 ;2.0;598.94;755.0;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Пьер Фабр Медикамент Продакшн;ФРАНЦИЯ
Релиф суппозитории ректальные Х12 ;3.0;267.36;337.0;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Институт де Ангели С.р.Л. (Байер);ИТАЛИЯ
Сенаде 13.5мг Таб. Х500 (R) ;2.0;515.42;621.7;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Ципла Лтд. (Др.Редди'с);ИНДИЯ
Фокусин 0.4мг Капс. с модиф. высв. Х30 (375,38) (R) ;2.0;435.93;526.6;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Зентива;ЧЕШСКАЯ РЕСПУБЛИКА
Фокусин 0.4мг капс. с модиф. высв. Х90 (R) ;1.0;1007.45;1150.1;2015-02-20 00:00:00.00;"СИА Интернейшнл" ЗАО; Зентива;ЧЕШСКАЯ РЕСПУБЛИКА
Тонометр OMRON M2 Basic ;1.0;1550.0;1954.0;2015-02-20 00:00:00.00;"СиЭсМедика"; ;Китай
Ингалятор OMRON NE-C24-RU (NE-C801S-RU) ;1.0;2800.0;3529.0;2015-02-20 00:00:00.00;"СиЭсМедика"; ;Китай
Тонометр механический CS Medica CS-106 (в комплект ;1.0;650.0;820.0;2015-02-20 00:00:00.00;"СиЭсМедика"; ;Китай
Альгерика капс. 300мг №56 ;1.0;2658.04;3032.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Плива Хрватска д.о.о;Хорватия
Афобазол таб. 10мг №60 ;1.0;256.19;295.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Фармстандарт (ICN) Лексредства г.Курск;Россия
Версатис тст(терапевтическая система трансдермальная) 5 тст саше №1 ;1.0;475.53;600.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Grunenthal GmbH;Германия
Ингавирин капс 90мг №7 ;3.0;395.34;478.4;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Валента Фармацевтика.ОАО;Россия
Кардиомагнил таб. п/о плен. 150мг+30,39мг №100 ;3.0;251.35;317.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Nycomed Danmark ApS;Дания
Кардиомагнил таб. п/о плен. 75мг +15,2 мг №100 ;10.0;218.24;275.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Nycomed Danmark ApS;Дания
Кеторол таб. п/о плен. 10мг №20 ;20.0;37.07;46.4;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Dr. Reddy's lab.;Индия
Конкор кор таб. п/о плён. 2,5мг №30 ;10.0;149.27;178.8;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; E.Merck;Германия
Контекс plus гель-смазка green (с антиоксидантами) фл. 100 мл ;1.0;285.12;360.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Альтермед Корпорэйшн а.с. CZ;Чешская республ
Контекс гель-смазка strong 100мл ;1.0;285.12;360.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Vulkan;Чешская республ
Натурелла прокладки ультра найт №7 ;2.0;59.46;75.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Procter & Gamble;Соединенные шта
Нормодипин таб. 5мг №30 ;3.0;324.28;391.7;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Gedeon Richter;Венгрия
Нурофен экспресс капс. 200мг №10 ;10.0;106.04;127.4;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Баннер Фармакапс Европа БВ;Нидерланды
Нурофен экспресс капс. 200мг №20 ;10.0;201.41;244.2;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Баннер Фармакапс Европа БВ;Нидерланды
Овесол д/печени таб. п/о 0.25 №40 ;3.0;129.47;164.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Эвалар;Россия
Омнитус таб. с модиф. высв. п/о 20мг №10 ;1.0;158.62;200.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Хемофарм А.Д. RS;Сербия
Ортофен таб п/о кишечнорастворимой 0,025г №30 ;10.0;8.91;11.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Татхимфармпрепараты;Россия
Памперс слип энд плэй подгузники юниор с ромашкой (11-18кг/11-25) №11 ;1.0;221.87;280.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Procter & Gamble;Соединенные шта
Тампакс тампоны дискрит перл с аппликатором регуляр №8 ;2.0;108.3;137.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Procter &  Gamble HU;Венгрия
Тампакс тампоны дискрит перл с аппликатором супер №18 ;1.0;193.98;245.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Procter &  Gamble HU;Венгрия
Теймурова  паста туба 30г ;10.0;31.24;40.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Тульская фармацевтическая фабрика ООО;Россия
Терафлю пор. пригот. р-ра д/вн. приема саше №10 (лимон.) ;5.0;268.18;338.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Фамар Орлеан;Франция
Флемоксин солютаб таб. дисперг. 1000мг №20 ;2.0;422.29;503.8;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Astellas Europe/ОРТАТ;
Халиксол сироп 30мг/10мл фл. 100мл ;3.0;98.12;117.1;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Egis;Венгрия
Хондроксид форте крем д/нар. прим. 30г ;1.0;296.23;374.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; Нижфарм ОАО;Россия
Шолл защитные амортизирующие подушечки на мозоли - 9 шт. ( артикул 10040888) ;2.0;57.89;73.0;2015-02-20 00:00:00.00;"Протек" ЗАО ЦВ; SSL International;Соединенное кор
Бифидумбактерин форте пор лиоф пак 5доз N30 Россия ;2.0;319.44;385.8;2015-02-20 00:00:00.00;Альянс; Партнер ЗАО;Россия
Бромкамфора табл. 0.25г N30 Россия ;1.0;96.36;122.0;2015-02-20 00:00:00.00;Альянс; Ирбитский ХФЗ ОАО;Россия
Валерианы настойка фл 25мл Россия ;50.0;10.12;13.0;2015-02-20 00:00:00.00;Альянс; Флора Кавказа ОАО;Россия
Витрум пренатал табл. п.п.о N30 США ;1.0;318.78;402.0;2015-02-20 00:00:00.00;Альянс; Unipharm Inc.;США
Кальцемин табл. п/о N30 США ;2.0;174.13;220.0;2015-02-20 00:00:00.00;Альянс; Sagmel;США
Лазолван сироп 30мг/5мл фл.100мл Испания ;3.0;230.56;279.8;2015-02-20 00:00:00.00;Альянс; Boehringer Ingelheim Espana S.A.;Испания
Лориста Н табл. п.п.о 50мг+12.5мг N30 Словения ;3.0;191.84;242.0;2015-02-20 00:00:00.00;Альянс; АО KPKA;Словения
Мелаксен табл. п/о 3мг N24 США ;1.0;477.07;602.0;2015-02-20 00:00:00.00;Альянс; Unipharm Inc.;США
Ноготков цветки фильтр-пакеты 1.5г N20 Россия ;5.0;37.73;48.0;2015-02-20 00:00:00.00;Альянс; Красногорсклексредства ОАО;Россия
Пропротен-100 гомеопат капли фл 25мл Россия ;2.0;190.08;240.0;2015-02-20 00:00:00.00;Альянс; Материа Медика ПФ ЗАО;Россия
Риностоп спрей назал. 0.1% фл. 15мл Россия ;50.0;80.08;95.4;2015-02-20 00:00:00.00;Альянс; Фармстандарт- Лексредства ОАО;Россия
Ромашки цветки фильтр-пакеты 1.5г N20 Россия ;18.0;36.96;47.0;2015-02-20 00:00:00.00;Альянс; Красногорсклексредства ОАО;Россия
Ромашки цветки фильтр-пакеты 1.5г N20 Россия ;2.0;36.96;47.0;2015-02-20 00:00:00.00;Альянс; Красногорсклексредства ОАО;Россия
Сирдалуд табл. 2мг N30 Турция ;1.0;194.92;234.4;2015-02-20 00:00:00.00;Альянс; Novartis Saglik Gida ve Tarim Urunery Sa;Турция
Флоксал гл. мазь 0.3% туба 3г Германия ;2.0;218.46;276.0;2015-02-20 00:00:00.00;Альянс; Dr.Gerhard Mann;Германия
АТОРВАСТАТИН 0,01 N30 ТАБЛ П/О ;2.0;98.78;118.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Биоком;Россия
БРОНХО-МУНАЛ П 0,0035 N10 КАПС ;2.0;395.45;499.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Лек Д.Д.;Словения
ВИДИСИК 10,0 ГЕЛЬ ГЛАЗНОЙ ;2.0;172.7;218.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Др.Герхард Манн;Германия
ВИЗИН КЛАССИЧЕСКИЙ 0,05% 15МЛ ГЛ КАПЛИ ;2.0;207.13;261.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Кеата Фарма Инк;Канада
ГЕРБИОН СИРОП ПОДОРОЖНИКА 150МЛ ;3.0;206.58;261.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; КРКА;Словения
КСИМЕЛИН ЭКСТРА 10МЛ НАЗ СПРЕЙ ;2.0;212.74;269.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Никомед Фарма АС;Норвегия
МИРАМИСТИН 0,01% 150МЛ С РАСПЫЛИТЕЛЕМ ;10.0;304.04;384.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; ИНФАМЕД ЗАО;Россия
НОВОКАИН 0,1 N10 СУПП ;3.0;32.01;41.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Биосинтез ОАО;Россия
ОФТАЛЬМОФЕРОН 10МЛ ГЛ КАПЛИ ;2.0;253.77;320.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; ФИРН М ЗАО;Россия
ПЕРИНЕВА 0,004 N30 ТАБЛ ;1.0;214.17;257.8;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; КРКА-РУС;Россия
ПРОКТОСЕДИЛ 10,0 МАЗЬ ;1.0;270.93;342.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Авентис Фарма Лимитед;Индия
ПРОСПАН 100МЛ СИРОП ;2.0;419.98;530.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; ЭНГЕЛЬХАРД АРЦНАЙМИТТЕЛЬ Гмбх и Ко.КГ;Германия
РЕННИ N24 ЖЕВ ТАБЛ /АПЕЛЬСИН/ ;2.0;167.2;211.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Байер Санте Фамильяль;Франция
РЕННИ N24 ЖЕВ ТАБЛ /ОХЛАЖД ВКУС ;1.0;96.47;122.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Байер Санте Фамильяль;Франция
РИМАНТАДИН 0,05 N20 ТАБЛ ;10.0;42.79;54.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Татхимфармпрепараты ОАО;Россия
РИНОСТОП 0,1% 10МЛ КАПЛИ ;30.0;24.53;30.4;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; ЛЕККО ФФ ЗАО;Россия
ТЕКСАМЕН 0,02 ЛИОФИЛ Д/Р-РА В/В В/М+Р-ЛЬ ;3.0;144.98;183.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Мустафа Невзат Илач Санаи А.Ш.;Турция
ТЕРАФЛЕКС АДВАНС N30 КАПС ;1.0;521.95;658.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Сагмел Инк.;США
ТРИГРИМ 0,01 N30 ТАБЛ ;1.0;281.82;356.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Польфарма Фармацевтический завод С.А.;Польша
УРСОСАН 0,25 N10 КАПС ;1.0;155.54;186.1;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; ПРО.МЕД.ЦС Прага а.о.;Чешская Республика
ФЕМОСТОН 1/10 N28 ТАБЛ П/О ;1.0;671.77;847.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Эбботт Биолоджикалз Б.В.;Нидерланды
ЦЕФТРИАКСОН 1,0 ФЛАК В/В В/М ИНД/УП /РАФАРМА/ ;20.0;21.89;27.2;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Рафарма;Россия
ЭНАЛАПРИЛ 0,005 N20 ТАБЛ ;20.0;9.57;11.8;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; ОЗОН;Россия
ЭНАЛАПРИЛ 0,01 N20 ТАБЛ ;20.0;9.35;11.5;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; ОЗОН;Россия
ЭССЛИВЕР ФОРТЕ N50 КАПС ;5.0;281.38;355.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Наброс Фарма Пвт Лтд/упаковано "Нижфарм" ОАО;Индия
ЭХИНАЦЕЯ-ГАЛЕНОФАРМ НАСТОЙКА 50МЛ ;3.0;96.69;122.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Фарм. фабрика Санкт-Петербурга;Россия
АРТРО-АКТИВ КРЕМ-БАЛЬЗАМ ПИТАЮЩИЙ 35,0 ;2.0;151.23;191.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; ДИОД Завод эко.тех.и питания;Россия
ВАЛЕНТИНА ДИКУЛЯ БАЛЬЗАМ-ГЕЛЬ РАДИКУЛИН 100МЛ ;2.0;136.37;172.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; КоролевФарм;Россия
ОЧАНКА ЗВЕЗДНАЯ N30 КАПС ;3.0;82.05;104.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Эвалар ЗАО;Россия
СИАЛОР СР-ВО ГИГИЕН 2% 10МЛ ИНД/УП ;3.0;211.68;267.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Обновление ПФК ЗАО;Россия
СУПРАДИН КИДС МИШКИ N30 ЖЕВ ПАСТИЛКИ ;1.0;278.62;352.0;2015-02-20 00:00:00.00;"Катрен" ЗАО НПК; Амафарм ГмбХ;Германия
Адрианол капли д/детей 10 мл х1 ;2.0;77.06;98.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Zdravle;Сербия
Амброксол табл. 30 мг х20 ;20.0;26.09;33.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Озон;Россия
Амброксол-Виал сироп 15 мг/5мл фл. 100 мл. х1 ;3.0;31.0;40.8;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Виал/Янчжоу №3;Китай
Аторвастатин табл. п/о плен 20 мг х30 ;2.0;127.44;151.8;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Алси Фарма;Россия
Валз табл. п/о плен 80 мг х28 ;2.0;231.4;292.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Balkanpharma Dupnitza AD;Болгария
Гербион Первоцвета сироп фл. 150 мл. (с дозир. ложкой) х1 ;3.0;212.0;268.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; KRKA;Словения
Горпилс-БАД /ментол-эвкалипт/ пастилки растительные х24 ;2.0;76.67;97.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Gepach Int.;Индия
Гутталакс капли фл/кап 30 мл. х1 ;1.0;354.2;447.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Boehringer Ingelheim/Instituto De Angeli;Италия
Зовиракс крем 5 % туба 5 г. х1 ;3.0;163.75;197.7;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Glaxo Wellcome Operations;Великобритания
Климадинон табл. п/о 20 мг х60 ;1.0;311.08;392.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Bionorica Arzneimittel;Германия
Ко-Перинева  табл. (2,5 мг+8 мг) х90 ;1.0;864.8;1090.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; KRKA ? Рус;Россия
Ксалатан капли глаз. 0.005 % фл. 2.5 мл. х1 ;3.0;594.35;749.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Pfizer MFG;Бельгия
Линкас сироп фл. 90 мл. х1 ;5.0;102.28;129.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Herbion Pakistan;Пакистан
Метрогил Дента гель д/десен туба пласт 20 г. х1 ;5.0;150.83;191.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Unique Pharmaceutical Lab;Индия
Нипертен табл. п/о плен 10 мг х100 ;1.0;377.2;460.2;2015-02-21 00:00:00.00;"Пульс" ООО ФК; KRKA ? Рус;Россия
Омез капс. 20 мг х30 ;5.0;157.36;189.3;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Dr.Reddy`s laboratories Ltd.;Индия
Ренни /апельсин/ табл. жев.карман уп (6№2)  х12 ;1.0;107.31;136.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Bayer Sante Familiale;Франция
Сеалекс форте капс. 0.4 г х12 (Новогодний набор) ;2.0;998.65;1259.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; ВИС ООО;Россия
Сеалекс форте капс. 0.4 г х4 ;2.0;469.77;592.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; ВИС ООО;Россия
Сермион табл. п/о 10мг N50 Италия ;1.0;408.73;516.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Pfizer Italia S.r.L.;Италия
Супрадин табл. шип цилиндры алюм. х10 ;2.0;234.04;295.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Bayer Sante Familiale;Франция
Супрастин р-р в/в, в/м введ 20 мг/мл амп 1 мл х5 ;3.0;127.66;153.7;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Egis;Венгрия
ТобраДекс капли глаз. фл/кап 5 мл. х1 ;3.0;243.6;307.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Alcon-Couvreur;Бельгия
Тобрекс капли глазн. 0.3% фл. 5мл Бельгия ;2.0;168.79;202.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Alcon Couvreur S. A.;Бельгия
Тобрекс капли глазн 0,3% 5мл фл-кап Droptainer инд уп ;1.0;168.78;202.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Alcon-Couvreur;Бельгия
Торвакард табл. п/о плен 40 мг х30 ;1.0;993.3;1133.2;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Zentiva;Чешская республ
Траумель С мазь 50г туба алюм. ;3.0;429.06;541.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Биологише Хайльмиттель Хеель ГмбХ;ГЕР
Фезам капс. 400 мг+25 мг х60 ;5.0;181.83;230.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; ЗиО-Здоровье ЗАО;Россия
Холисал гель стомат. туба 10 г. х1 ;2.0;253.73;320.0;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Jelfa;Польша
Эналаприл-Аджио табл. 5 мг х20 ;30.0;5.94;7.3;2015-02-21 00:00:00.00;"Пульс" ООО ФК; AGIO;Индия
Эреспал сироп 2 мг/мл фл пласт. 150 мл. х1 ;3.0;210.73;252.1;2015-02-21 00:00:00.00;"Пульс" ООО ФК; Servier Industrie;Франция
Артро-Актив крем-бальзам питающий суст.35г ;3.0;136.37;172.0;2015-02-24 00:00:00.00;"Здравсервис" ООО; Диод ОАО;РОС
Прокладки Белла Перфекта Ультра найт с/к №7 ;3.0;62.99;80.0;2015-02-24 00:00:00.00;"Здравсервис" ООО; Торунский завод перевязочных материалов;ПОЛ
Прокладки Белла белая линия Нова Классик макси №10 ;4.0;53.65;68.0;2015-02-24 00:00:00.00;"Здравсервис" ООО; Белла ООО;РОС
Хондролон лиоф. д/р-ра для в/м введ 100мг амп  №10 ;2.0;1222.98;1541.0;2015-02-24 00:00:00.00;"Здравсервис" ООО; Микроген ФГУП НПО-Вирион НПО ГП;РОС
Афлубин капли фл. 50 мл. х1 ;1.0;291.48;368.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Bittner Richard Gmbh;Австрия
Нитрофунгин р-р д/наруж.пр. 1 % фл. 25 мл. х1 ;1.0;197.75;250.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Ivax - CR;Чехия
Пикамилон табл. 20 мг х30 ;2.0;52.46;67.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Фармстандарт Уфавита;Россия
Троксевазин гель наруж.пр. 2 % 40 г. х1 ;10.0;142.84;180.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Balkanpharma Troya AD;Болгария
Энтерофурил сусп. внутр. пр 200 мг/5мл фл. 90 мл. (мерн. ложка) х1 ;2.0;407.06;513.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Bosnalijek;Босния и Герцег
Эссенциале Н форте капс. 300 мг х30 ;2.0;491.98;620.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; A.Nattermann and Cie. GmbH;Германия
Аквалор Форте Мини р-р фл. 50 мл. х1 ;2.0;189.85;240.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Aurena Lab/Lab. Chemineau;Франция
Амброксол-Виал сироп 15 мг/5мл фл. 100 мл. х1 ;3.0;31.0;40.8;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Виал/Янчжоу №3;Китай
Амоксициллин гран. д/сусп. 250 мг/5мл фл. 100 мл. (мерн.ложка) х1 ;1.0;118.5;150.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Hemofarm A.D.;Сербия
Аскорил экспекторант сироп фл. 200 мл. х1 ;3.0;281.96;356.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Glenmark Pharmaceuticals Ltd.;Индия
Аспектон спрей назальный 30 мл. х1 ;2.0;183.21;231.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Krewel Meuselbach;Германия
Аторвастатин табл. п/о плен 20 мг х30 ;5.0;127.44;151.8;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Алси Фарма;Россия
Аторис табл. п/о плен 20 мг х90 ;1.0;1000.2;1141.5;2015-02-25 00:00:00.00;"Пульс" ООО ФК; KRKA;Словения
Берлиприл 20 табл. 20 мг х30 ;5.0;158.7;191.9;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Berlin-Chemie AG/Menarini Group;Германия
Бромгексин табл. 8 мг х20 ;10.0;10.58;14.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Озон;Россия
Горпилс /эвкалипт-ментол/ пастилки х12 ;5.0;67.52;86.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Gepach Int.;Индия
Дюфастон табл. п/о 10 мг х20 ;1.0;468.14;560.5;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Abbott Healthcare/Abbott Biologicals;Нидерланды
Калия перманганат пор. д/приг. р-ра д/местного и д/наруж пр. 3 г. х1 ;50.0;20.35;25.9;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Татхимфармпрепараты;Россия
Левомеколь мазь туба 40 г. х1 ;10.0;74.17;94.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Нижфарм Оао;Россия
Левометил мазь туба 30 г. х1 ;3.0;29.1;37.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Зеленая дубрава Зао;Россия
Нимесил гран. д/сусп. 100 мг пак. 2 г. х30 ;3.0;614.96;775.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Laboratori Guidotti S.p.A./Menarini Labo;Испания
Нипертен табл. п/о плен 10 мг х100 ;1.0;377.2;460.2;2015-02-25 00:00:00.00;"Пульс" ООО ФК; KRKA ? Рус;Россия
Одестон табл. 200 мг х20 ;2.0;239.55;302.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Polfa;Польша
Пантогам  табл. 500 мг х50 ;1.0;497.0;627.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Пик-фарма ПРО;Россия
Профлосин пролонг. капс. киш.раст. 0.4 мг х30 ;1.0;373.96;447.8;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Rottendorf Pharma/Menarini-Von Heyden Gm;Германия
Рамиприл-СЗ табл. 10 мг х30 ;2.0;124.48;157.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Северная звезда ЗАО;Россия
Ренни /мята/ табл. жев. (б/сахара) х24 ;2.0;165.59;209.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Bayer Sante Familiale;Франция
Ретиналамин лиоф. д/р-р в/м, парабульб. введ. 5 мг фл. х10 ;1.0;3431.43;4324.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Герофарм;Россия
Тенокс табл. 5 мг х30 ;2.0;226.8;274.2;2015-02-25 00:00:00.00;"Пульс" ООО ФК; KRKA ? Рус;Россия
Турбослим Чай Очищение ф/п. 2 г. х20 ;1.0;160.24;202.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Эвалар;Россия
Уролесан фл. 25 мл. х1 ;1.0;321.88;406.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Галичфарм;Украина
Фамотидин табл. п/о плен 40 мг х20 ;5.0;29.7;38.2;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Озон;Россия
Фенистил гель наруж.пр. 0.1 % 30 г. х1 ;2.0;256.48;324.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Novartis;Швейцария
Фенистил капли 0.1 % 20 мл х1 ;2.0;276.87;349.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Novartis;Швейцария
Феррум -ЛЕК сироп фл. 100 мл. х1 ;2.0;135.04;161.1;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Lek;Словения
Хлоргексидина биглюконат р-р 0.05 % пласт. уп-ка 100 мл. (18% НДС) х1 ;50.0;8.43;11.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Самарамедпром;Россия
Цикломед капли глаз. 1 % 5 мл. х1 ;5.0;360.8;455.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Promed Exports;Индия
Эргоферон табл. д/рассас. х20 ;5.0;242.63;306.0;2015-02-25 00:00:00.00;"Пульс" ООО ФК; Материа-Медика;Россия
