Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
ФЕРРУМ-ЛЕК 0,05/МЛ 2МЛ N5 АМП Р-Р В/М ;3.0;799.81;1127.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;Словения
ХЛОРОФИЛЛИПТ 2% 20МЛ МАСЛ Р-Р ;3.0;85.03;119.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Вифитех ЗАО;Россия
ЦИТРАМОН П N10 ТАБЛ ;50.0;5.5;7.5;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;Россия
Энап  5мг №20 таб.;2.0;72.27;86.8;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
Эспумизан капс. 40мг № 25 Берлин-Хеми;2.0;199.21;280.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
AURA ПОКРЫТИЕ НА СИДЕНЬЕ Д/УНИТАЗА ОДНОРАЗ N10 ;60.0;44.45;56.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Проспер-7;Россия
AURA ПОКРЫТИЕ НА СИДЕНЬЕ Д/УНИТАЗА ОДНОРАЗ N10 ;40.0;44.45;56.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Проспер-7;Россия
AURA САЛФЕТКИ ВЛАЖ ULTR COMF АЛОЭ+ВИТ Е Д/ДЕТN100 ;12.0;54.42;75.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Коттон Клаб ООО;Россия
COLGATE ЗУБНАЯ ЩЕТКА КЛАССИКА ЗДОРОВЬЯ /МЯГКАЯ/ ;12.0;20.66;35.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Колгейт-Палмолив (Вьетнам) Лтд.;Вьетнам
TEREZA ПОДГУЗНИКИ Д/ВЗР DAY N10/LARGE №3/ ;1.0;330.54;450.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; EUROFIL s.r.l.;Италия
МЫЛО ТУАЛЕТНОЕ ДЕТСКОЕ 100,0 ;10.0;15.71;21.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Свобода ОАО;Россия
