мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
кеямни а-л нонк дса/охурю 400лк;1.0;85.29;123.67;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
лслхе ра ╧20 мюпхме;1.0;37.95;55.02;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
911-ьюло децръпмши яеанп оянп оепу 150лк;1.0;81.9;118.75;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йндекюй мен яхпно 100лк;1.0;115.08;155.35;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеямни аюкэгюл г/о пнлюьйю/накеохую 75лк;1.0;34.76;50.4;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
дейяоюмремнк люгэ 5% 25ц;1.0;70.48;95.14;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкю бнкня ьюло о/бшоюд 150лк;1.0;76.35;110.7;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясярюбхр яюаекэмхй рпюбш цекэ-а-л 100лк;1.0;64.75;93.88;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахянопнкнк 5лц ра ╧30 опюмю;1.0;22.3;27.63;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
янкэ днйрнп янкэлнпеи пнлюьйю 500ц;1.0;30.49;44.21;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юебхр йюоя ╧20 юкхмю тюпл;5.0;21.64;31.37;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйнпахмнбюъ й-рю я яюу + люкхмю ра ╧10;5.0;3.52;5.1;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхьмебяйнцн кхм-р 30ц рсаю;1.0;14.07;18.94;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
5 дмеи йпел д/мнц гюфхбк накео 30ц;1.0;37.18;61.8;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпел деряйхи яб 40ц;2.0;22.66;32.85;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йернмюк 50лц йюоя ╧25;1.0;89.21;107.37;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
хлсднм ра ╧24;2.0;322.3;428.17;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 250лц ра ╧20;1.0;20.68;25.92;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахтхдслаюйрепхм тнпре 5днг оюй ╧30;1.0;318.89;385.34;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
индю п-п 5% 10лк;15.0;7.04;9.14;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йернмюк 100лц ра ╧20;2.0;173.03;208.55;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
репфхмюм бюц ра ╧10;2.0;378.73;511.55;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмдюоюлхд 2,5лц ра ╧30 юкях;4.0;18.81;23.3;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ аюйреп 2,5у7,2;20.0;1.54;1.99;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
лерпнмхдюгнк 250лц ра ╧20 тюпляр;1.0;8.14;10.08;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмеярегнк яб ╧10;2.0;49.94;64.9;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмнмнпл мюг яоп д/д 0,05% 15лк;1.0;54.45;68.32;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
онлюдю юб люкхмю 2,8ц;1.0;18.58;25.44;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкнрпхлюгнк йпел 1% 20ц цкюйян;1.0;72.38;95.42;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
дса йнпю 75ц йпюямнц;1.0;26.18;34.43;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрсперрн бхр я юоекэяхм ра 39ц;1.0;39.27;52.62;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхпюлхярхм 0,01% 150лк пюяо;2.0;297.22;382.11;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
гь ьюло сйп йнп оп бшо 250лк;1.0;79.85;107.91;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
щтйюлнм аюкэгюл 25ц;1.0;63.57;90.12;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
нйремхяеор п-п 250лк;1.0;746.1;973.6;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхкэопютем 1000лц ра ╧10 янкчрюа;1.0;630.3;716.34;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 500лц ра ╧20;3.0;39.93;50.09;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмцюбхпхм 90лц йюоя ╧7;1.0;392.59;475.71;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юпахднк 100лц йюоя ╧20;1.0;375.76;455.76;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
аекюпю ра ╧21;1.0;625.68;783.66;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпсдмни яанп ╧4 т/о ╧20 йпюямнц;2.0;47.08;63.43;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкемдскю/мнцнрйх жберйх т/о ╧20 йпюямнцнп;2.0;40.15;52.13;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпюохбю кхяр т/о ╧20 йпюямнцнп;1.0;29.37;39.16;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 500лц йюоя ╧20;1.0;69.52;83.19;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
бняйнопюм кебнлейнкэ 10у10 ╧1;1.0;52.261;69.03;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепжнбши окюяршпэ 10у18 люяреп чмх;1.0;25.41;30.81;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнбхцюм ра ╧10;1.0;77.22;102.61;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхвмши гюйюг;1.0;153.79;168.18;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
цхярютем 50лц ра ╧20;1.0;435.36;435.36;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмюмцхм дп ╧50;4.0;115.5;139.79;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юебхр йюоя ╧10;5.0;23.66;31.86;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхйкюб 375лц ра ╧15;1.0;199.68;240.8;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмютепнм ра ╧20 дер;5.0;150.81;201.62;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
анъпшьмхйю м-йю 25лк;5.0;7.3;10.58;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
цюкюгнкхм 0,1% 10лк;2.0;30.58;38.33;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
цедекхйя яхпно 100лк;2.0;249.83;337.27;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкханлер ра ╧40;2.0;220.0;296.61;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпекйю ╧2;1.0;116.49;116.49;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй люгэ 1% 30ц юйпх;1.0;39.05;51.56;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
дкъмня яопеи 0,1% 10лк;3.0;78.76;94.57;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
хасопнтем 200лц ра ╧20;1.0;12.0;14.94;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
хасопнтем 200лц ра ╧50;1.0;13.05;16.62;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмцюкхор ющп 30лк юкрюи;4.0;53.68;72.46;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмйнп 5лц ра ╧50;5.0;293.48;350.66;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
кем яелемю 100ц;1.0;10.35;13.97;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюгхбхм 0,01% тк 5лк;2.0;100.1;135.13;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнбнйюхм 0,5% 5лк юло ╧10;2.0;20.95;25.96;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
накеохунбне люякн 50лк ъмрюпмне;1.0;165.06;222.83;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
охпхднйяхмю ц/у 5% 1лк юло ╧10;1.0;21.84;27.43;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
пханйяхм 200лц ра ╧50;2.0;13.71;18.45;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
якюахкем 0,75% 15лк;2.0;123.69;166.98;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
янкндйх йнпемэ яхпно 100лк;5.0;16.06;20.43;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
рхюлхмю укнпхд 5% юло ╧10;2.0;19.51;24.56;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
тспюжхкхм 20лц ра ╧10;5.0;41.7;56.14;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
тспняелхд 40лц ра ╧50;2.0;8.37;10.35;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхопнкер 500лц ра ╧10;5.0;92.18;111.36;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюл 10лц ра ╧20;2.0;47.56;60.43;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрюкх ефедм ден ╧60 е-136;1.0;61.33;61.33;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
кебнлхжерхм цк йюо 0,25% 10лк тк-йюо;4.0;19.47;26.28;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюухкш мхгйхе окюярхйнбше оюпю;100.0;0.7514;1.01;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюярнпнбне люякн 30лк;3.0;42.8;57.77;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюкюопхк 10лц ра ╧20 пняяхъ;4.0;6.57;9.54;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхцнйяхм 0,25 ра ╧50 GR;2.0;44.66;55.34;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ аюйреп 2,3у7,2;50.0;1.54;2.07;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
лерпнмхдюгнк 250лц ра ╧20 тюпляр;2.0;8.14;10.08;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхтедхохм 10лц ра ╧50 пняяхъ;5.0;30.47;38.75;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
аная лърю щбйюкхор ╧10;3.0;12.0441;17.46;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмнмнпл мюг яоп д/бгп 0,1% 15лк;1.0;54.56;68.62;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
нпахр ф/п WINTERFRESH/гхлмъъ ябефеярэ;1.0;14.1;20.44;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл "гнкнрюъ гбегдю" 4ц;2.0;59.73;80.63;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхмейя йюоя ╧32;1.0;390.0;525.82;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпхярю 50лц ра ╧30;3.0;161.37;196.45;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнкхлед опнйк PREMIUM люйях ╧1;28.0;14.1071;19.04;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
дфнмянм йпел о/ондцсгмхй 50ц;1.0;123.31;123.31;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлкндхохм 10лц ра ╧30 нгнм;2.0;12.26;15.17;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
щпцнтепнм ра ╧20;1.0;225.17;303.09;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
щпцнтепнм ра ╧20;3.0;230.67;311.4;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмцюкхор ющп 30лк тюплярюмдюпр;6.0;50.93;68.25;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
югхрпнлхжхм 500лц йюоя ╧3;2.0;74.69;91.5;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрспю яхаеп яюкт ╧10 лекхяяю пнлюьйю;1.0;25.0;25.0;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
хбюм-вюи (йхопеи) рпюбю 50ц йюлекхъ;1.0;15.58;22.59;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмйпеюрхм 0,25 ра ╧60 кейр;2.0;26.87;33.33;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
янкоюдехм тюяр ра ╧12;1.0;68.2;92.07;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
рнмнлерп OMRON M2 Basic я юдюор смхб люмф;1.0;2100.0;2729.99;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
цебхяйнм ра феб ╧16 лърю;1.0;111.3;150.25;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
рнмнлерп OMRON M2 Classic я юдюор смхб люмф;1.0;2700.0;3509.99;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
рнмнлерп OMRON S1;1.0;1100.0;1429.99;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем ясяо д/д 150лк йкса;1.0;162.14;195.55;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
CAMERA аср-йю яня яхк 150лк 51135;1.0;74.41;74.41;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
фелвсц гсам оюярю нраек 100лк лед ьхонбмхй;1.0;56.89;56.89;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнфмхжш дер яйюгйю 5112;1.0;52.53;52.53;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкнйнпдхм-днйяхкюлхм 20лк;1.0;146.98;198.42;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
тхрнвюи яюуюпнмнпл т/о ╧20;1.0;43.18;62.61;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 3у250 SFM;1.0;23.03;31.09;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю PLATINO аспюм ╧1;1.0;46.23;62.41;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю PLATINO спюцюм ╧1;1.0;46.23;62.41;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю PLATINO ьрнпл ╧1;1.0;46.23;62.41;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
гек юо люякн д/бюм/дсь цбнгд кхл 250лк;1.0;127.06;127.06;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрхцпхоохм люйя люкхмю онп ╧6;1.0;167.35;167.35;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлхмюкнм 250лц ра ╧100;1.0;198.95;268.58;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмхя окндш 50ц;1.0;49.02;66.17;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юпхтнм перюпд 1,5лц ра ╧30;1.0;293.02;352.8;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юярхм ясярюярхм аюкэгюл д/ясярюбнб 75лк;1.0;62.66;90.85;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюмдюф смцю ясоеп ╧7 РЮК 110-120 АЕД 129-137;1.0;356.71;356.71;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
анпн окчя 20/25ц гекемши;1.0;38.52;55.85;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкнйнпдхм 50лк;2.0;205.76;277.77;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
цнпвхвмхй-оюйер ╧20;1.0;16.5;22.27;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
онкхтеоюм 250ц;1.0;91.05;122.91;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
тюкхлхмр дп ╧20;1.0;162.56;219.45;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
жепеапнкхгхм 5лк юло ╧5;1.0;799.21;908.19;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюмйю окюя бюйссл ╧2;1.0;62.5;84.37;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюорнопхк 25лц ра ╧40 опюмю;5.0;8.97;11.1;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхмейнд яхпно 1,5лц/лк тк 200лк;2.0;267.65;361.32;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмцекхмю люйях ╧8;1.0;19.55;26.39;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмцекхмю лхмх ефедмебм ╧20;1.0;20.67;27.9;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмцекхмю ясоеп ╧8;1.0;17.88;24.13;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл "гнкнрюъ гбегдю" йюп-ь 1,3ц;2.0;77.45;104.55;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхйюянк 15лц ра ╧20;1.0;14.05;14.05;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхйнохд 1лц ра ╧10;2.0;201.05;271.41;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхкэцюллю йнлонгхрсл дп ╧30;1.0;490.04;661.55;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
темхярхк 0,1% цекэ 30ц;1.0;258.65;349.17;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 500лц ра ╧10;1.0;24.68;30.54;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкнопхелмхй юасжек-бр ╧5;1.0;374.0;504.89;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхлбюярюрхм 20лц ра ╧30;2.0;41.95;55.61;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюмнокюяр тнпре 7У9ял ╧3;1.0;92.7;125.14;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
меянохм 0,05% мюг яопеи 10лк;1.0;70.45;70.45;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхйкюб онп д/ясяо 250лц+62,5лц/5лк;1.0;251.1;301.71;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлкндхохм 10лц ра ╧30 нгнм;2.0;12.26;15.17;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
гек юо люякн д/лшрэъ х сйп бнк йюярнп 250лк;1.0;110.97;110.97;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
гек юо ьюло йюкемдскю д/мнп/фхп 200лк;1.0;44.42;44.42;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкеемйю деряйюъ яйюгйю 53у76ял 3311;1.0;82.47;82.47;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
гек юо яйпюа д/мнц охур юапхйня 100лк;1.0;52.76;52.76;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
яоюглюкцнм ра ╧50;1.0;213.92;288.79;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнщмгхл Q-10 тнпре 700лц йюоя ╧30;1.0;174.47;252.98;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепкхрхнм 600 йнмж д/п-пю 25лц/лк 24лк юло ╧5;2.0;802.94;918.14;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юктюбхр яегнм опнярсд ра ╧60;1.0;250.84;250.84;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
гек юо яйпюа (янкэ) вюим деп гек цкхмю 300лк;1.0;281.41;281.41;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
оекемйх MOLINEA/лнкхмею окчя д 60у90 ╧1;1.0;50.53;50.53;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
оекемйх MOLINEA/лнкхмею ясоеп/SUPER 60у60 ╧1;1.0;27.18;27.18;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепвюрйх ялнрпнбше кюрейя DERMAGR EXAM S оюпю;5.0;11.83;11.83;2015-02-21 00:00:00.00; ннн "тХПЛЮ цхяя";;
юремнкнк 100лц ра ╧30 мхйнлед;1.0;43.85;55.02;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юрнпбюярюрхм 20лц ра ╧30;2.0;127.44;151.82;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
ршйбенк йнмж ебпн 100лк;1.0;327.25;441.78;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юярпюяеор ра 16 лед-кхлнм;1.0;38.06;50.75;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
лекнйяхйюл 0,01/лк 1,5лк юло ╧3 дя;2.0;136.18;183.84;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кепйюлем-10 10лц ра ╧28;1.0;270.3;364.9;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
югхрпнйя онп д/ясяо 100лц/5лк;1.0;156.82;188.58;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкюмунщ янй тк 20лк;1.0;55.31;73.75;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
темхярхк 0,1% цекэ 30ц;1.0;256.06;345.68;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цекэ-ял CONTEX STRONG 30лк;1.0;99.79;135.03;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
янкндйх йнпемэ 50ц;1.0;23.92;32.29;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюкхм 200лц йюоя ╧20;1.0;163.46;220.67;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
люпкъ 10л;2.0;69.22;92.3;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яняйю яхк ярюмдюпр ╧2 12032;1.0;55.63;80.66;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ рйюм 2у500;1.0;21.01;28.36;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
южж кнмц 600лц ьхо ра ╧20;1.0;375.51;500.74;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юктксрно 1лк юло ╧10;1.0;1664.04;2163.25;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юклюцекэ 170лк;1.0;136.39;185.75;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм цпюм д/ясяо тк 100лк ут;1.0;105.35;143.75;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмюопхкхм 0,01 ра ╧50;20.0;10.34;12.8;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юохгюпрпнм люгэ 20ц;1.0;144.99;193.33;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
юремнкнк 100лц ра ╧30 мхйнлед;1.0;43.89;55.06;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюрнмвхй йя йнйня+ьнй цк 50ц;2.0;13.04;18.9;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аемгхкоемхжхккхмю Na янкэ 1лкм ед;5.0;5.03;6.22;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
аернорхй 0,5% цк йюокх тк 5лк;1.0;228.97;313.67;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнлцейяхм 8лц дп ╧25;1.0;82.94;111.96;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бепюоюлхк 40лц ра ╧50;2.0;20.85;25.8;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхюцпю 100лц ра ╧1;1.0;741.95;964.53;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
цсррюкюйя йюокх 15лк;1.0;249.52;342.24;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
дейюпхя 150лц ра ╧1;2.0;61.82;74.4;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхюгнкхм 100лц ра ╧10;1.0;53.02;71.57;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
гекемхмю йюокх 25лк;1.0;11.19;15.1;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнкдпейя кхлнм онп ╧5;1.0;128.79;171.73;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюгнкбюм 30лц ра ╧20;1.0;189.31;255.56;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхрпнйянкхм 50лц ра ╧50;1.0;52.84;71.33;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмрнцюл 250лц ра ╧50;1.0;311.89;421.05;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюярхкйх мюрспхмн вепм ялнпнд 36,4ц/33,5ц;1.0;31.99;46.38;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепяем ра ╧40;2.0;244.26;330.29;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
охйюлхкнм 20лц ра ╧30;5.0;48.62;65.63;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
опедсйрюк лб 35лц ра ╧60;1.0;678.13;881.56;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш CONTEX EXTRA L ╧3;1.0;76.59;102.96;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмнярно йюокх 0,1% 10лк;10.0;23.71;29.34;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюакерйх нр йюькъ дюкэухл/рюрухл ра ╧10;3.0;26.97;36.4;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
репфхмюм бюц ра ╧10;1.0;389.71;526.1;2015-02-17 00:00:00.00; ннн "тХПЛЮ цхяя";;
