Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Регулон №21х3 GR;1.0;803.0;931.5;2015-02-26 00:00:00.00;ЗАО НПК "Катрен";;
РИБОКСИН 0,02/МЛ 5МЛ N10 АМП  Р-Р В/В/БОРИСОВСКИЙ ;3.0;59.51;72.6;2015-02-26 00:00:00.00;ЗАО НПК "Катрен"; Борисовский завод медицинских препаратов;Беларусь
РИНОСТОП 0,1% 15МЛ СПРЕЙ НАЗАЛ ;30.0;80.3;95.6;2015-02-26 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
Санорин эмульсия 0,1% 10мл Фл. Б М;10.0;96.03;117.2;2015-02-26 00:00:00.00;ЗАО НПК "Катрен";;
ТРОМБОПОЛ 0,15 N30 ТАБЛ П/О ;2.0;48.18;59.2;2015-02-26 00:00:00.00;ЗАО НПК "Катрен"; Польфарма Фармацевтический завод С.А.;Польша
БОРОВАЯ МАТКА НАСТОЙКА 50МЛ ИНД/УП ;2.0;78.11;101.6;2015-02-26 00:00:00.00;ЗАО НПК "Катрен"; Нарине;Россия
ЗЕЛЕНАЯ АПТЕКА КРЕМ АЛОЭ Д/РУК/НОГТ 100МЛ ;3.0;52.47;78.8;2015-02-26 00:00:00.00;ЗАО НПК "Катрен"; НПО Эльфа;Украина
Капилар №100 тб. /БАД/;2.0;233.21;303.2;2015-02-26 00:00:00.00;ЗАО НПК "Катрен";;
Сироп Черника на фруктозе 250мл,Моск.обл.;2.0;67.05;87.2;2015-02-26 00:00:00.00;ЗАО НПК "Катрен";;
СТРИКС КИДС N30 ЖЕВ ТАБЛ ;1.0;392.2;509.9;2015-02-26 00:00:00.00;ЗАО НПК "Катрен"; Ferrosan A/S;Дания
КУРАНТИЛ 0,025 N100 ТАБЛ П/О ;1.0;458.81;559.8;2015-02-26 00:00:00.00;ЗАО НПК "Катрен"; Берлин-Хеми АГ;Германия
Арбидол табл. п/о плен 50 мг х10 ;5.0;120.73;146.8;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Томск;Россия
Бисопролол табл. п/о плен 2,5 мг х30 ;5.0;41.57;51.6;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Озон;Россия
Аджисепт /ментол-эвкалипт/ табл. д/рассас. х24 ;3.0;75.02;91.6;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; AGIO;Индия
Боботик капли внутр.пр фл. 30 мл. х1 ;3.0;170.45;208.0;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Medana PharmaTerpol;Польша
Витамин В1 р-р в/м введ. 5 % амп. 1 мл. (Тиамина хлорид) х10 ;10.0;19.86;24.2;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Мосхимфармпрепараты им. Н.А. Семашко;Россия
Диротон табл. 10 мг х28 ;10.0;238.03;287.0;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Доксазозин табл. 4 мг х30 ;3.0;191.24;227.8;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Оболенское фарм.предприятие;Россия
Комбилипен р-р в/м введ. амп. 2 мл. х5 ;10.0;97.81;119.4;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Кортексин лиоф. д/р-р в/м введ. 10 мг фл. х10 ;3.0;1040.55;1207.1;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Герофарм;Россия
Лошадиная сила Буренка Крем питат. д/рук/тела/пят 250 мл. х1 ;3.0;352.55;460.0;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Дина+;Россия
Мексидол табл. п/о 125 мг х50 ;10.0;306.52;369.4;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Фармасофт ПК/ЗИО Здоровье;Россия
Супрастин табл. 25 мг х20 ;20.0;108.63;131.2;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Egis;Венгрия
Троксевазин гель наруж.пр. 2 % 40 г. х1 ;20.0;142.13;173.5;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Balkanpharma Troya AD;Болгария
Фолиевая Кислота 1мг таб. Х50 (R) Б;10.0;26.81;33.9;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС;;
Церебролизин р-р амп. 5 мл. х5 ;3.0;799.19;908.1;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Ebewe;Австрия
Ципролет капли глаз. 3 мг/мл фл пласт. 5 мл. х1 ;10.0;45.91;56.8;2015-02-26 00:00:00.00;ООО ФК ПУЛЬС; Dr.Reddy`s laboratories Ltd.;Индия
Овестин крем вагин 1мг/г 15г +аппл ;1.0;1103.08;1279.6;2015-02-26 00:00:00.00;ЗАО Роста; Organon Ireland - Ирландия;Нидерланды
Смекта пор.д/сусп в/п 3г пак х 30 апел ;4.0;304.48;365.4;2015-02-26 00:00:00.00;ЗАО Роста; Beaufour-Ipsen - Франция;Франция
Смекта пор.д/сусп в/п 3г пак х 30 ваниль ;4.0;300.63;361.6;2015-02-26 00:00:00.00;ЗАО Роста; Beaufour-Ipsen - Франция;Франция
Бахилы полиэтилен гладкие 20мкм (пара) стандарт (инд. уп-ка) ;500.0;2.34;3.5;2015-02-26 00:00:00.00;ООО Надежда; Медсервис Плюс;Россия
Бинт 5х10 стер. ;100.0;5.86;8.0;2015-02-26 00:00:00.00;ООО Надежда; ВераМед ООО;Россия
Валерианы н-ка 25мл (инд уп-ка) ;50.0;7.84;10.6;2015-02-26 00:00:00.00;ООО Надежда; Гиппократ ООО;Россия
Девясила корни  50г ;5.0;21.55;29.1;2015-02-26 00:00:00.00;ООО Надежда; Фитофарм НПО ООО;Россия
Зингер набор маникюр (арт.zo-SIS- 06-D) ;1.0;133.26;173.3;2015-02-26 00:00:00.00;ООО Надежда; Zinger GmbH фирма;Германия
Лопуха корни 50г ;5.0;33.81;45.7;2015-02-26 00:00:00.00;ООО Надежда; ЛЕК С+ ООО;Россия
Мелоксикам таб 15мг N20 ;10.0;52.27;70.6;2015-02-26 00:00:00.00;ООО Надежда; Озон ООО;Россия
Мукалтин таб 0.05г N10 ;30.0;8.66;11.7;2015-02-26 00:00:00.00;ООО Надежда; Тюменский ХФЗ ОАО;Россия
Никотиновая к-та таб 50мг N50 ;10.0;10.66;14.4;2015-02-26 00:00:00.00;ООО Надежда; Ирбитский ХФЗ ОАО;Россия
Прокл.Олвейз ультра найт № 7 с крыл. ;5.0;81.17;105.6;2015-02-26 00:00:00.00;ООО Надежда; Хигинет КФТ;Венгрия
Седальгин Плюс таб N20 ;5.0;178.25;217.5;2015-02-26 00:00:00.00;ООО Надежда; Балканфарма-Дупница АД.;Болгария
Тержинан таб ваг N10 ;3.0;397.52;485.0;2015-02-26 00:00:00.00;ООО Надежда; Софартекс;Франция
Трентал таб п/пл/о 100мг N60 ;5.0;333.5;406.9;2015-02-26 00:00:00.00;ООО Надежда; Санофи Индия Лимитед;Индия
Бинт 5х 10 н/стер (инд уп-ка) ;100.0;5.53;7.5;2015-02-26 00:00:00.00;ООО Надежда; ВераМед ООО;Россия
Бинт стерильный 7м х 14см пл 36гр/кв м ;60.0;13.04;17.6;2015-02-26 00:00:00.00; АНО "Здравсервис"; Русвата ООО;РОС
Лизобакт табл. д/рассас. N30 ;20.0;249.47;304.4;2015-02-26 00:00:00.00; АНО "Здравсервис"; Босналек Д.Д;БОС
МИГ 400 табл. п.п.о. 400мг №10 ;10.0;66.12;79.2;2015-02-26 00:00:00.00; АНО "Здравсервис"; Берлин-Хеми АГ-Менарини Групп;ГЕР
Рыбий жир Кусалочка дет.капс.жеват 700мг №90 ;2.0;141.29;183.7;2015-02-26 00:00:00.00; АНО "Здравсервис"; РеалКапс ЗАО;РОС
Сбор грудной N4 пачка 50г ;6.0;29.26;39.6;2015-02-26 00:00:00.00; АНО "Здравсервис"; Фитофарм ПКФ ООО;РОС
Эссенциале Н р-р для в/в введ 250мг/5мл амп 5мл N5 ;5.0;719.86;835.1;2015-02-26 00:00:00.00; АНО "Здравсервис"; Санофи-Авентис;ИСП
Бисептол табл. 120мг N20 Польша ;2.0;28.6;34.9;2015-02-26 00:00:00.00;ЗАО "Аптека-холдинг"; Polfa Pabianickie;Польша
Мексидол табл. п/о 125мг N30 Россия ;10.0;188.76;227.4;2015-02-26 00:00:00.00;ЗАО "Аптека-холдинг"; ЗиО-Здоровье ЗАО;Россия
Метрогил р-р д/инф фл 500мг/100мл 100мл Индия ;10.0;21.89;26.7;2015-02-26 00:00:00.00;ЗАО "Аптека-холдинг"; Unique Pharmaceutical Laboratories;Индия
Тербинафин табл 250мг N10 Россия ;3.0;158.62;193.6;2015-02-26 00:00:00.00;ЗАО "Аптека-холдинг"; Биоком ЗАО;Россия
Шалфей паст. д/рассас. N12 Нидерланды ;6.0;82.39;100.6;2015-02-26 00:00:00.00;ЗАО "Аптека-холдинг"; Natur Produkt;Нидерланды
Акридилол 25мг Таб. Х30 (R) ;1.0;355.33;432.4;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Акрихин ОАО;Россия
Гексорал 0.1% Р-р 200мл Фл. Б М ;2.0;166.8;203.6;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; McNeil Manufacturing;Франция
Гриппферон 10000МЕ/мл капли в нос 10мл;5.0;214.23;262.1;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Доктор МОМ раст. пастилки от кашля №20 (фруктовые);6.0;72.61;88.6;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Ирифрин 2.5% капли глазные 5мл Фл.-кап. Х1 ;3.0;328.46;400.8;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сентисс Фарма Пвт.Лтд.;ИНДИЯ
Кеторол 30мг/мл р-р для в/в и в/м введ. 1мл Амп. Х10 Б (R) ;10.0;118.45;142.9;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Д-р Редди'с Лабораторис Лтд;ИНДИЯ
Микардис Плюс 80мг/12.5мг Таб. Х28 ;1.0;820.0;951.3;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Boehringer Ingelheim;Германия
Моночинкве ретард 50мг №30 капс.;3.0;273.87;338.4;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Но-шпа 40мг Таб. Х24 (R) ;10.0;116.92;140.3;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Хиноин Завод Фармацевтических и Химических Продуктов;ВЕНГРИЯ
Офтагель гл. гель 2,5мг/г 10г фл. с пипеткой;5.0;175.84;214.6;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Пантокальцин 250мг №50 тб.;3.0;323.0;394.1;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Перекись Водорода 3% Р-р д/наруж. и мест. прим. 100мл Фл. полимер. Б М (R) ;32.0;8.56;11.0;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Тульская Фармацевтическая фабрика ООО;РОССИЯ
Прокто-гливенол св. №10;3.0;363.52;443.5;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Пчелиный чистотел крем-гель 10мл .@ ;6.0;71.46;92.9;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Киров Г.А. ИП;РОССИЯ
Тест-полоски "Сателлит" №50;3.0;340.28;420.0;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Фалиминт 25мг драже Х20 ;10.0;166.06;202.6;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ/Берлин-Фарма ЗАО;РОССИЯ
Фенкарол 0.025 №20 тб.;3.0;290.16;354.1;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Флюдитек сироп д/дет. 2% 125мл;5.0;213.25;260.2;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Фосфалюгель пак. №20;5.0;262.49;321.0;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Цитофлавин 10мл р-р для в/в введ. Амп. темного стекла Х5 Б М (R) ;1.0;475.63;580.1;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Полисан НТФФ ООО;РОССИЯ
Шалфей Пастилки Х24 ;5.0;139.63;170.4;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Натур Продукт Европа Б.В.;НИДЕРЛАНДЫ
Акридерм СК мазь 30г. Акрихин;2.0;229.1;279.6;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Виброцил 15мл капли в нос;5.0;201.36;245.7;2015-02-26 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Асвитол 0,2г №20 (апельсин) жев. таб. ;10.0;21.55;29.1;2015-02-26 00:00:00.00;Фармкомплект; Фармстандарт Лексредства;РОССИЯ
Изопринозин 500мг №20 таб. ;1.0;474.81;579.3;2015-02-26 00:00:00.00;Фармкомплект; Teva;ВЕНГРИЯ
Нимулид 1% 30г гель ;6.0;182.67;222.9;2015-02-26 00:00:00.00;Фармкомплект; Panacea Biotec;ИНДИЯ
Румикоз 0,1г №15 капс. ;2.0;619.96;719.2;2015-02-26 00:00:00.00;Фармкомплект; Валента Фармацевтика ОАО;РОССИЯ
Вильпрафен солютаб, таблетки диспергируемые 1000 мг №10 ;5.0;618.55;704.5;2015-02-26 00:00:00.00;Ирвиндва; Теммлер Верке ГмбХ;Германия
Проктозан мазь для ректального и наружного применения  №1 ;2.0;202.03;246.5;2015-02-26 00:00:00.00;Ирвиндва; ШТАДА Арцнаймиттель АГ;Германия
Термопсол таблетки от кашля  №20 ;13.0;42.54;57.5;2015-02-26 00:00:00.00;Ирвиндва; Фармстандарт-Томскхимфарм ОАО (Томск;Россия
Амиксин таб. п/о плен. 125мг №6 блистер ;2.0;561.11;676.2;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Фармстандарт-Томскхимфарм ОАО;Россия
Бинт липкий проницаемый бинтли-м рулон 10х200см ;10.0;45.43;61.4;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Пальма ООО;Россия
Виферон-1 св. 150000МЕ №10;10.0;197.23;239.2;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек";;
Гевискон сусп. д/приема внутрь (мятная) фл. 300мл №1 ;1.0;261.25;318.8;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Гидреа капс. 500мг №20 ;2.0;204.49;244.4;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Бристол-Майерс Сквибб /Корден Фарма Латина;Италия
Деринат р-р 0.25% 10мл фл.-капельница;3.0;233.31;284.7;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек";;
Зитролид форте капс. 500мг №3 ;3.0;226.82;277.0;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Валента Фармацевтика.ОАО;Россия
Иов-Малыш ( Барбарис комп.) гран. 20г Талион-А;2.0;165.88;202.4;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек";;
Исмиген таб. подъязычные 7мг №10 ;1.0;449.9;548.9;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Брускеттини С.р.Л. IT;Италия
Кордафлекс ретард 20мг №60 тб. Эгис;5.0;113.08;135.8;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек";;
Лемсип лимон  пор. пригот. р-ра д/вн. приема №5 ;5.0;104.72;127.8;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Презартан н таб. п/о плён. 12,5мг+50мг №28 ;5.0;222.97;272.1;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Ipca Laboratories Ltd;Индия
Пустырника настойка фл инд.уп 25мл ;120.0;8.91;12.1;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Флора Кавказа ОАО;Россия
Рыбий жир миролла пищевой капс. 0,37г №100 (бад) ;10.0;29.24;39.5;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Мелиген;Россия
Сабельник настойка фл 50 мл ;3.0;94.49;115.3;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Спецмазь крем-бальзам универсальный туба 44мл ;10.0;40.45;60.7;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; ООО "ШУСТЕР ФАРМАСЬЮТИКЛ" RU;Россия
Стоп проблем гель салициловый д/жирной кожи (шалфей и подорожник) туба 15мл ;1.0;68.9;89.6;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Мишель СМ;Россия
Сумамед форте пор. пригот. сусп. д/вн. приема 200мг/5мл фл. 15мл №1 ;3.0;309.21;373.0;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Pliva;Хорватия
Тамоксифен таб. 10мг №30 ;3.0;94.38;112.7;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Orion Corporation/ Фармак;Финляндия
Умная эмаль лак-укрепитель д/ногтей сливовый джем фл. 15мл (№ 144) ;1.0;101.61;133.0;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Frenchi  Products;Соединенные шта
Флюкостат капс. 150мг №2 ;5.0;325.05;393.4;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек"; Фармстандарт-Лексредства ОАО;Россия
Ципролет 250  №10 тб.;10.0;46.42;57.4;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек";;
Эхинацеи н-ка 50мл ГаленоФарм;6.0;92.73;113.2;2015-02-26 00:00:00.00; ЗАО ЦВ "Протек";;
Найз 100мг №20 таб. ;1.0;0.0;203.0;2015-02-26 00:00:00.00; АНО "Здравсервис"; Dr.Reddy's;ИНДИЯ
Медикаменты;1.0;0.0;66.0;2015-02-26 00:00:00.00; АНО "Здравсервис";;
Заказ №117198;1.0;0.0;1172.7;2015-02-26 00:00:00.00;ЗАО НПК "Катрен";;
Мотилиум 10мг №30 тб.;5.0;404.58;493.6;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Овесол д/печени таб. п/о 0.25 №40 ;5.0;127.77;166.1;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Теймурова  паста туба 30г ;10.0;30.8;41.6;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Тульская фармацевтическая фабрика ООО;Россия
Алфавит поливитаминный комплекс Таб. Х60 .@;3.0;175.36;228.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Алфавит эффект таб. №60 ;2.0;237.77;309.2;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; ООО Внешторг Фарма;Россия
Бактисубтил капс. 35мг №20;3.0;462.99;564.9;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Варфарин тб. 2,5мг №100;10.0;158.18;189.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Дибикор таб. 500мг №60 ;2.0;347.16;423.6;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; ПИК-ФАРМА ПРО ООО RU;Россия
Дюфастон 10мг №20 тб.;5.0;461.89;554.2;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Индол форте капс.230мг №30 (бад) ;1.0;310.34;403.5;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Инфагель гель 10тыс. ме/г 2г фл. (интерферона альфа-2 рекомбинантного мазь) ;1.0;94.71;112.9;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Вектор-Медика ЗАО;Россия
Кандид р-р д/нар. прим. 1% 20мл №1 ;1.0;317.46;387.3;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Glenmark Pharma;Индия
Компливит-актив таб. жеват. №30 (банан) ;4.0;147.29;179.7;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Фармстандарт-Уфавита Уфимский витаминный з-д ОАО;Россия
Комплигамв р-р для в/м введ. 2мл №5 ;2.0;109.01;133.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; ЗАО "ФармФирма "Сотекс";Россия
Лориста таб. п/о плён. 50мг №30 ;10.0;162.91;197.9;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Метопролол-Ратиофарм тб. 50мг №30;20.0;24.09;29.4;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Нурофен экспресс гель д/наружн. прим. 5% туба 50г ;5.0;135.85;163.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр /Фармасиерра Мануфэкчуринг С.Л;Соединенное кор
Пустырник форте таб. 0,51г №40 блистер (бад) ;5.0;86.99;113.1;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Релиф Адванс свечи №12;3.0;294.25;359.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Пиобактериофаг поливалент. очищ.  20мл фл. №4;2.0;718.3;833.3;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Сумамед форте пор. д/приг. сусп. д/приема внутрь 200мг/5мл фл. 29,295г (30мл) в компл. с мерной ложкой и шприцем д/дозир. №1 ;1.0;494.89;594.7;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Плива Хрватска д.о.о;Хорватия
Термометр медицинский ртутный в фтуляре №1 ;24.0;45.6896;70.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; DGM Pharma Apparate Handel AG/СУДЖОУ ХЕНГКСИАНГ ИМП-ЭКСП Ко ЛТД;Китай
Тирозол 5мг №50 тб.;5.0;152.02;182.4;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Тирозол таб. п/о пленочн. 10мг №50 ;3.0;301.84;362.2;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; E.Merck;Германия
Эргоферон таб. для рассасывания № 20 ;20.0;242.88;296.4;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Материа Медика Холдинг;Россия
Валз Н таб п/о 160мг+12,5мг х98 ;3.0;837.87;972.0;2015-02-27 00:00:00.00;ЗАО Роста; Balkanpharma - Dupnitza AD-Болгария;Болгария
Линекс капс х 32 ;5.0;415.14;506.5;2015-02-27 00:00:00.00;ЗАО Роста; Lek;Словения
Линекс капс. х 16 ;10.0;268.29;327.4;2015-02-27 00:00:00.00;ЗАО Роста; Lek;Словения
Розарт таб п/о 10мг х 30 ;3.0;439.23;535.9;2015-02-27 00:00:00.00;ЗАО Роста; Actavis;Мальта
Стрепсилс таб д/рас мед и лимон  х 24 ;5.0;150.37;183.5;2015-02-27 00:00:00.00;ЗАО Роста; Reckitt Benckiser;Соединенное Ко
Тригрим таб 2,5мг х 30 ;3.0;150.92;184.2;2015-02-27 00:00:00.00;ЗАО Роста; Polpharma Pharmaceutic. Works S.A-Польша;Польша
911 гель-бальзам Ревмалгон для тела 100 мл. х1 ;5.0;56.45;84.7;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
911 шампунь Луковый от выпаден. волос и облысения 150 мл. х1 ;3.0;98.44;128.0;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
Амброгексал табл. 30 мг х20 ;10.0;92.33;112.7;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Hexal AG/Salutas Pharma;Германия
Индометацин-Софарма табл. п/о киш.раст. 25 мг х30 ;20.0;23.3;31.5;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Sopharma;Болгария
Компливит Актив табл. п/о плен банка х30 ;2.0;135.1;164.9;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Компливит табл. п/о х60 ;30.0;104.56;127.6;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Контейнер (банка) полимерный с винт.крышкой д/обр. биоматер(моча) н/стер. 100 мл ;100.0;9.82;14.0;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Елатомский приборный завод;Россия
Леркамен 10 табл. п/о плен 10 мг х28 ;2.0;269.06;328.3;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Berlin-Chemie AG/Menarini Group;Германия
Лизиноприл табл. 10 мг х30 ;10.0;16.62;20.2;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Алси Фарма;Россия
Лоратадин табл. 10 мг х30 ;10.0;19.82;24.1;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Вертекс ЗАО;Россия
Нистатин табл. п/о плен 500000 ЕД х20 ;20.0;12.77;15.5;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Белмедпрепараты;Беларусь
Новинет табл. п/о плен (21х3) х1 ;1.0;1005.5;1166.4;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Панангин табл. п/о плен х50 ;10.0;114.9;139.1;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Селмевит табл. п/о блист./пачка х30 ;3.0;126.56;154.5;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Тауфон 4% 10мл фл./кап.;30.0;96.09;117.3;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС;;
Тафен Назаль Спрей 50 мкг/доза фл. 200 доз х1 ;6.0;323.13;389.9;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Lek;Словения
Троксевазин капс. 300 мг х50 ;5.0;267.6;326.5;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Balkanpharma-Razgrad;Болгария
ФрутоЛакс капс. 500 мг х30 ;4.0;90.7;118.0;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; ВИС ООО;Россия
Хлоргексидина биглюконат р-р 0.05 % пласт. уп-ка 100 мл. (18% НДС) х1 ;40.0;9.02;12.2;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Петрофарм;Россия
Ацикловир мазь 5% 5г Нижфарм;20.0;11.01;13.4;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС;;
Бисакодил-Хемофарм табл. киш-раств. сах. об 5 мг х30 ;10.0;24.98;30.4;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Hemofarm A.D.;Сербия
Тобрекс капли глаз. 0.3 % фл-кап пласт. дроп-тейнер 5 мл. х1 ;5.0;164.93;198.1;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Alcon-Couvreur;Бельгия
АМПРИЛАН НД 0,005+0,025 N30 ТАБЛ ;1.0;425.15;518.7;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
АТОРИС 0,04 N30 ТАБЛ П/О ;1.0;524.81;634.2;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
ВЕРАПАМИЛ 0,08 N50 ТАБЛ П/О ;10.0;60.94;74.3;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ИРБИТСКИЙ ХИМФАРМЗАВОД;Россия
Веро-Амлодипин 0,01 таб. №30;20.0;45.87;55.9;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
Диклофенак амп. 75мг 3мл №5 Hemofarm;10.0;44.33;54.6;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
ИНТЕРФЕРОН 1000МЕ/МЛ 5МЛ N1 ФЛАК/КАП ;3.0;99.99;119.1;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Биомед им И.И. Мечникова;Россия
