Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Бархатные ручки крем д/рук и ногтей комплексный  туба 80мл Россия ;1.0;40.59;60.49;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Юнилевер Русь ООО;Россия
Бархатные ручки крем д/рук Роскошь макадамии туба 80мл Россия ;1.0;46.37;69.1;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Юнилевер Русь ООО;Россия
Расторопши масло капс. 300мг N200 Россия ;2.0;43.43;64.71;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Реалкапс ЗАО;Россия
HUGGIES ПОДГУЗНИКИ CLASSIC 4/7-18КГ N14 ;1.0;142.23;175.85;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Кимберли-Кларк;Россия
АЦИКЛОВИР 5% 10,0 МАЗЬ /СПБ ФФ/ ;10.0;10.34;12.8;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Фарм. фабрика Санкт-Петербурга;Россия
БРОМГЕКСИН 0,008 N50 ТАБЛ /ОЗОН/ ;5.0;12.87;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
ВАЗЕЛИНОВОЕ МАСЛО 100МЛ ФЛ Д/ПРИЕМ ВН ;1.0;45.1;55.49;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Тульская фармацевтическая фабрика;Россия
ВАТА ХИРУРГ ЗИГ-ЗАГ 100,0 ;2.0;37.95;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Ника Фабрика МИиМ;Россия
ВАТА ХИРУРГ ЗИГ-ЗАГ 250,0 ;2.0;58.85;71.89;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Ника Фабрика МИиМ;Россия
ВАТА ХИРУРГ ЗИГ-ЗАГ АМЕЛИЯ 50,0 ;2.0;22.44;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Гигровата-Санкт-Петербург;Россия
ВАТА ХИРУРГИЧЕСКАЯ СТЕРИЛЬНАЯ 100,0 ;2.0;38.61;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; ХЭЛП;Россия
ВАТА ХИРУРГИЧЕСКАЯ СТЕРИЛЬНАЯ 25,0/РУСВАТА ;3.0;10.89;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Русвата;Россия
ВАТА ХИРУРГИЧЕСКАЯ СТЕРИЛЬНАЯ 250,0/РУСВАТА ;1.0;52.69;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Русвата;Россия
ВАТА ХИРУРГИЧЕСКАЯ СТЕРИЛЬНАЯ 50,0 ;3.0;18.04;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Ника Фабрика МИиМ;Россия
ВАТА ХИРУРГИЧЕСКАЯ СТЕРИЛЬНАЯ 50,0 ;2.0;23.87;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; ХЭЛП;Россия
ВАТА ХИРУРГИЧЕСКАЯ СТЕРИЛЬНАЯ 50,0/РУСВАТА ;2.0;14.85;0.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Русвата;Россия
ГЛЮКОФАЖ ЛОНГ 0,75 N30 ТАБЛ ПРОЛОНГ ;1.0;296.89;356.23;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Мерк Сантэ с.а.с.;Франция
ДИМЕКСИД 99% 100МЛ ФЛАК КОНЦ Д/Р-РА ;3.0;29.59;36.29;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Тульская фармацевтическая фабрика;Россия
КОМПЛИВИТ N60 ТАБЛ П/О ;3.0;105.82;129.98;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;Россия
РИНОНОРМ 0,1% 15МЛ НАЗ СПРЕЙ ;5.0;57.86;71.92;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Меркле ГмбХ;Германия
ИДЕАЛ N60 ПИЛЮЛИ ;1.0;595.85;864.84;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; П.ДЖ. САРИ СЕХАТ;Индонезия
РЕПЕЙНИК СЫВОРОТКА ОТ ОБЛЫСЕНИЯ ВОЛ 100МЛ ;1.0;76.07;106.44;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Флоресан ООО;Россия
ЧАЙ ВИТА-ПЛАНТ №4 ДЛЯ ПИЩЕВАРЕНИЯ 1,8 N20 ПАК ;1.0;267.53;378.85;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Сосьете де продуксьон Фармасётик э д'Ижьен/НП-Логистика;Франция
ЧАЙ ВИТА-ПЛАНТ №8 Д/УКРЕПЛ. ИММУНИТЕТА 1,8 N20 ПАК ;1.0;297.78;409.1;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Сосьете де продуксьон Фармасётик э д'Ижьен/НП-Логистика;Франция
ЧАЙ ЛЕТЯЩАЯ ЛАСТОЧКА АПЕЛЬСИН N20 ПАК ;1.0;137.2;200.56;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Люйшаньцзю;Китай
Клотримазол крем 1% 20г ;5.0;38.38;48.35;2015-02-18 00:00:00.00;Надежда-Фарм; Хиперион С.А.;Румыния
Цистофит форте таб N40 (мочегонное, уроантисептик) ;1.0;128.28;192.41;2015-02-18 00:00:00.00;Надежда-Фарм; Витамер ООО;Россия
Эликсир Демидовский 250мл ;10.0;135.71;170.99;2015-02-18 00:00:00.00;Надежда-Фарм; Люми ООО;Россия
Анальгин 500мг/мл р-р для в/в и в/м введ. 2мл Амп. Х10 Б М ;3.0;79.83;99.56;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; СиЭсПиСи Оуи Фармасьютикал Ко.Лтд;КИТАЙ
Вулкан Дао Гель-бальзам противовоспалительный 44мл .@ ;2.0;39.34;58.04;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Аделейд НПО ООО/Шустер Фармасьютикл ООО;РОССИЯ
Дексалгин 25 25мг Таб. п/пл/об. Х10 ;4.0;223.46;278.71;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Лабораториос Менарини С.А.;ИСПАНИЯ
Макровит Таб. п/о Х30 ;2.0;105.11;131.09;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; КРКА д.д./Вектор-Медика ЗАО;РОССИЯ
Но-шпа 40мг Таб. Х24 (R) ;5.0;119.67;143.13;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Хиноин Завод Фармацевтических и Химических Продуктов;ВЕНГРИЯ
Спецмазь Крем с пихтой сибирской и муравьиным спиртом (травмы, порезы) 44мл .@ ;3.0;39.47;58.23;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Химбытконтраст ООО/Шустер Фармасьютикл ООО;РОССИЯ
Фастум 2.5% гель д/наружного прим. 30г Туба Х1 ;1.0;187.43;233.77;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ/Менарини Групп;ИТАЛИЯ
Чудо-Хаш Гель-бальзам д/тела 70г .@ ;2.0;67.6;99.74;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Шустер Фармасьютикл ООО;РОССИЯ
АЕВИТ капс N10 Люми ;2.0;24.2;30.19;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; Люми ООО;РОССИЯ
АЕВИТ капс N10 Люми ;18.0;24.2;30.19;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; Люми ООО;РОССИЯ
АПИЗАРТРОН мазь 20г Лихтенхельдт Гмбх ;1.0;144.27;180.0;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; Лихтенхельдт Гмбх;ГЕРМАНИЯ
БИНТ марл. мед. стер. 10*16 EVERS Life ;30.0;18.43;22.99;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; Эвтекс ООО;РОССИЯ
ДОЛГОЛЕТ таб N160 ;1.0;193.04;284.99;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; Диод ОАО;РОССИЯ
КЕТОРОЛ р-р в/в в/м 30мг/мл 1мл N10 амп т/ст ;1.0;119.41;143.9;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; Dr.Reddy's Laboratories;ИНДИЯ
СБОР ГРУДНОЙ N1 пачка 50г Фирма Здоровье ;1.0;25.74;32.11;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; Фирма Здоровье ЗАО;РОССИЯ
ФЕЗАМ капс 400мг+25мг N60 ЗиО-Здоровье ;2.0;174.45;217.66;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; ЗиО-Здоровье ЗАО;РОССИЯ
ЯГОДЫ ГОДЖИ БАД 50г ;2.0;114.07;168.4;2015-02-18 00:00:00.00;ООО "РАФАРМ"-авеста; Здоровье Фирма ООО;РОССИЯ
Гексикон 16мг Ваг. Супп. Х10 (R) ;1.0;248.71;299.48;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Нижфарм ОАО;РОССИЯ
Итраконазол 100мг Капс. Х14 ;4.0;299.14;373.1;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Биоком ЗАО;РОССИЯ
Компливит Таб. п/о Х60 ;3.0;106.21;132.47;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фармстандарт-УфаВИТА ОАО;РОССИЯ
Корвалдин 25мл Фл. Б ;20.0;30.9;38.53;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фармак ПАО;УКРАИНА
Синекод 5мг/мл капли д/приема внутрь (д/детей) 20мл Фл.-кап. Б М ;1.0;291.67;363.78;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новартис Консьюмер Хелс С.А.;ШВЕЙЦАРИЯ
ВЕРО-АМЛОДИПИН 0,005 N30 ТАБЛ ;3.0;30.25;37.46;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Верофарм;Россия
КАМЕТОН 20,0 СПРЕЙ ;3.0;27.61;0.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ВИПС-МЕД ФИРМА ООО;Россия
КАПТОПРИЛ 0,05 N20 ТАБЛ ;5.0;26.07;33.01;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ФАРМАКОР ПРОДАКШН ООО;Россия
КРЕОН 10000 N20 КАПС ;2.0;248.93;299.66;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Эбботт Продактс ГмбХ;Германия
МЕКСИДОЛ 0,05/МЛ 5МЛ N5 АМП Р-Р В/В В/М/ЭЛЛАРА ;1.0;345.73;417.36;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Эллара;Россия
ПАРАЦЕТАМОЛ МС 0,5 N20 ТАБЛ ;15.0;12.32;15.39;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Медисорб ЗАО;Россия
СИНТОМИЦИНА 10% 25,0 ЛИНИМЕНТ ;1.0;19.25;0.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Тульская фармацевтическая фабрика;Россия
ТЕТРАЦИКЛИН 1% 3,0 ГЛ МАЗЬ ;3.0;30.47;37.92;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Татхимфармпрепараты ОАО;Россия
ТЕТРАЦИКЛИН 3% 15,0 МАЗЬ ;1.0;20.46;0.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Биосинтез ОАО;Россия
ТРИМЕДАТ 0,2 N30 ТАБЛ ;1.0;272.36;339.99;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Дэ Хан Нью Фарм Ко.Лтд/ Валента Фармацевтика;Россия
ТРОКСЕРУТИН 2% 40,0 ГЕЛЬ ;5.0;26.18;33.13;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
ФОСФАЛЮГЕЛЬ 16,0 N20 ПАК ;1.0;280.5;348.32;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фарматис;Франция
ЦЕФАЛЕКСИН 0,5 N16 КАПС ;2.0;70.73;85.29;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Хемофарм А.Д.;Сербия
ЦИПРОЛЕТ 0,3% 5МЛ ГЛ КАПЛИ ФЛАК/КАП ;1.0;46.42;58.2;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Д-р Редди с Лабораторис Лтд;Индия
ЭГИЛОК 0,05 N60 ТАБЛ ;1.0;121.55;147.05;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Эгис Фармацевтический завод ОАО;Венгрия
ДОЛГОЛЕТ N160 ТАБЛ ;1.0;219.8;313.42;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ДИОД Завод эко.тех.и питания;Россия
КАМЕННОЕ МАСЛО БАЛЬЗАМ Д/ТЕЛА 75МЛ ;4.0;66.47;92.97;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; МЕДИКОМЕД НПФ;Россия
КАМЕННОЕ МАСЛО БАЛЬЗАМ Д/ТЕЛА 75МЛ ;1.0;66.47;92.97;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; МЕДИКОМЕД НПФ;Россия
СТЕВИЯ ФИТОЧАЙ 1,0 N20 Ф/ПАК ;1.0;49.2;71.2;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Витачай;Россия
ФИТОЧАЙ САБЕЛЬНИК БОЛОТНЫЙ 50,0 ;2.0;27.74;38.69;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Травы Алтая;Россия
Кардиомагнил таб. 0,075 №100 ;3.0;221.54;270.35;2015-02-18 00:00:00.00;ЗАО ФТК "Время"; Никомед ГмбХ;ГЕРМАНИЯ
Кардиомагнил таб. 0,075 №100 ;3.0;221.54;270.35;2015-02-18 00:00:00.00;ЗАО ФТК "Время"; Такеда ГмбХ;ГЕРМАНИЯ
Парацетамол таб. 0,5 №10 ;50.0;3.75;4.64;2015-02-18 00:00:00.00;ЗАО ФТК "Время"; Татхимфармпрепараты ОАО;РОССИЯ
Цитрамон П таб. №10 ;50.0;5.49;6.69;2015-02-18 00:00:00.00;ЗАО ФТК "Время"; Фармстандарт-Лексредства ОАО;РОССИЯ
Кардиомагнил таб. 0,075 №100 ;3.0;221.54;270.35;2015-02-19 00:00:00.00;ЗАО ФТК "Время"; Никомед ГмбХ;ГЕРМАНИЯ
Кардиомагнил таб. 0,075 №100 ;3.0;221.54;270.35;2015-02-19 00:00:00.00;ЗАО ФТК "Время"; Такеда ГмбХ;ГЕРМАНИЯ
Парацетамол таб. 0,5 №10 ;50.0;3.75;4.64;2015-02-19 00:00:00.00;ЗАО ФТК "Время"; Татхимфармпрепараты ОАО;РОССИЯ
Цитрамон П таб. №10 ;50.0;5.49;6.69;2015-02-19 00:00:00.00;ЗАО ФТК "Время"; Фармстандарт-Лексредства ОАО;РОССИЯ
4607027763206 ;1.0;43070.0;43071.64;2015-02-19 00:00:00.00;ЗАО ФТК "Время";4;14
5997001359754 ;1.0;43586.0;43591.73;2015-02-19 00:00:00.00;ЗАО ФТК "Время";53;224
4601808001341 ;1.0;43009.0;43010.65;2015-02-19 00:00:00.00;ЗАО ФТК "Время";69;67
4603191001427 ;1.0;42767.0;42768.63;2015-02-19 00:00:00.00;ЗАО ФТК "Время";02;308
4602242001737 ;1.0;43009.0;43011.97;2015-02-19 00:00:00.00;ЗАО ФТК "Время";95;116
4602242004653 ;1.0;43040.0;43042.97;2015-02-19 00:00:00.00;ЗАО ФТК "Время";86;185
4607027763206 ;1.0;43070.0;43071.64;2015-02-19 00:00:00.00;ЗАО ФТК "Время";4;14
5997001359754 ;1.0;43586.0;43591.73;2015-02-19 00:00:00.00;ЗАО ФТК "Время";53;224
4601808001341 ;1.0;43009.0;43010.65;2015-02-19 00:00:00.00;ЗАО ФТК "Время";69;67
4603191001427 ;1.0;42767.0;42768.63;2015-02-19 00:00:00.00;ЗАО ФТК "Время";02;308
4602242001737 ;1.0;43009.0;43011.97;2015-02-19 00:00:00.00;ЗАО ФТК "Время";95;116
4602242004653 ;1.0;43040.0;43042.97;2015-02-19 00:00:00.00;ЗАО ФТК "Время";86;185
Миг таб.п/о 0,4 №10 ;1.0;65.8;78.9;2015-02-19 00:00:00.00;ЗАО ФТК "Время"; Берлин Хеми АГ;ГЕРМАНИЯ
Миг таб.п/о 0,4 №20 ;1.0;134.66;160.85;2015-02-19 00:00:00.00;ЗАО ФТК "Время"; Берлин Хеми АГ;ГЕРМАНИЯ
Папаверина г/х таб. 0,04 №10 ;10.0;7.48;0.0;2015-02-19 00:00:00.00;ЗАО ФТК "Время"; Фармстандарт-Томскхимфарм ОАО;РОССИЯ
Верапамил табл. п/о 40 мг х50 ;1.0;20.85;25.8;2015-02-19 00:00:00.00;ООО ФК ПУЛС; Авва Рус;Россия
Витамин Е капс. 100 мг (альфа-токоферола ацетат) х10 ;20.0;24.92;31.39;2015-02-19 00:00:00.00;ООО ФК ПУЛС; Люми;Россия
Индапамид табл. п/о 2.5 мг х30 ;30.0;14.43;18.11;2015-02-19 00:00:00.00;ООО ФК ПУЛС; Озон;Россия
Каптоприл табл. 25 мг х20 ;10.0;5.54;6.85;2015-02-19 00:00:00.00;ООО ФК ПУЛС; Пранафарм;Россия
Коринфар ретард табл. пролонг. п/о плен 20 мг х30 ;1.0;90.75;108.58;2015-02-19 00:00:00.00;ООО ФК ПУЛС; Pliva Hrvatska;Хорватия
Папаверин р-р д/инъек. 20 мг/мл амп. 2 мл. х10 ;1.0;55.09;69.41;2015-02-19 00:00:00.00;ООО ФК ПУЛС; Дальхимфарм;Россия
Геронтол крем питательный д/лица туба 40г ;2.0;28.91;43.36;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Свобода ОАО;Россия
Капотен таб. 25мг №40 ;1.0;168.19;203.76;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Акрихин;Россия
Конкор таб. п/о плён. 5мг №30 ;2.0;196.13;234.71;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Merck KGaA;Германия
Нимика таб. диспергируемые 100мг №20 ;10.0;226.6;285.51;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Ipca Laboratories Ltd;Индия
Паноксен таб.покрытые оболочкой №20 ;6.0;99.22;125.01;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Anglo-French Drugs & Industries Ltd;Индия
Термометр медицинский ртутный в футляре №1 ;10.0;44.25;66.37;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; MERIDIAN MEDICAL PRODUCTS LTD/СУДЖОУ ХЕНГКСИАНГ ИМП-ЭКСП Ко ЛТД;Китай
Тест-полоски контур тс (2уп. №50 + 1уп. №25) ;1.0;1377.97;1736.24;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Bayer Cons.Care AG;Швейцария
Фосфоглив капс. 65мг+35мг №50 ;2.0;413.6;505.46;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Фармстандарт-Лексредства ОАО;Россия
Чай травянной ромашка пак. №20 (бад) ;1.0;56.31;84.46;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Шиповника сироп золотая капля фл. 250мл (бад) ;2.0;42.61;63.91;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Фарм-Про ООО;Россия
Аскорбиновая  к-та-убф  др. 50мг №200 ;10.0;14.19;17.56;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Уралбиофарм;Россия
Вазилип таб. п/о плён. 20мг №28 ;2.0;404.91;492.74;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Гексикон супп. вагин. 16мг №10 ;1.0;235.4;286.17;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Нижфарм ОАО;Россия
Гентамицин-к р-р для в/в и в/м введ 40мг амп 1мл №10 ;1.0;53.68;67.14;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; KRKA;Словения
Дюрекс презервативы real fee №3 ;1.0;138.16;174.08;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; ССЛ Интернешнл ПиЭЛСИ GB;Соединенное кор
Звездочка флю пор. пригот. р-ра д/вн. приема пак. 15г №10 (апельсин.) ;1.0;174.46;219.81;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Данафа Фармасьютикал Джойнт Сток Компани;Вьетнам
Звездочка флю пор. пригот. р-ра д/вн. приема пак. 15г №10 (лимон.) ;1.0;179.41;226.05;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Данафа Фармасьютикал Джойнт Сток Компани;Вьетнам
Звездочка флю пор. пригот. р-ра д/вн. приема пак. 15г №10 (малина) ;1.0;187.66;236.45;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Данафа Фармасьютикал Джойнт Сток Компани;Вьетнам
Контекс презервативы long love (с анестетиком) №3 ;1.0;84.48;106.44;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; AVK Polypharm/ЛРС Продактс Лтд;Соединенное кор
Ксимелин спрей наз. 0,1% фл. 10мл ;5.0;148.61;178.46;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Nycomed Danmark ApS;Дания
Лазикс таб. 40 мг №45 ;1.0;39.05;49.37;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Санофи Индия Лимитед IN;Индия
Ламизил крем 1% 15г ;1.0;386.21;486.62;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Novartis Consumer Health;Швейцария
Миг 400 таб. п/о плёночной 400мг №20 ;1.0;134.2;160.38;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Berlin-Chemie AG/Menarini Group;Германия
Ноотропил таб. п/о 800мг №30 ;1.0;232.65;280.63;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; UCB;Бельгия
Овесол д/печени таб. п/о 0.25 №40 ;1.0;131.24;196.85;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Офтан катахром гл. капли (флакон-капельницы пластиковые) 10мл №1 ;2.0;178.09;224.39;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Santen OY;Финляндия
Панзинорм форте 20 000 таб. п/о кш/раств. №30 ;1.0;188.76;228.92;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; KRKA d.d./КРКА-Рус ООО;Россия
Ринонорм спр. наз. дозир. 0,1% фл. 15мл ;10.0;55.99;70.05;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Merckle GmbH.;Германия
Седальгин плюс таб. №10 ;1.0;98.78;124.46;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Balkanpharma-Dupnitza AD;Болгария
Феназепам таб. 1мг №50 ;6.0;88.22;106.6;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Валента Фармацевтика.ОАО;Россия
Шиповника сироп золотая капля фл. 250мл (бад) ;2.0;42.81;64.21;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Фарм-Про ООО;Россия
Эльфарма шампунь стоп-жирность д/норм. и жирных волос лимон-черный перец-зародыши пшеницы фл. с дозатором 350мл ;1.0;127.18;190.77;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Доктор Ведов ООО;Россия
Эльфасепт море пантенол средство для промывания носа спрей фл. 50мл ;1.0;124.96;157.44;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; ЭСЕНСА д.о.о. RS;Сербия
Эналаприл таб. 20мг №20 ;10.0;12.87;16.2;2015-02-19 00:00:00.00; ЗАО ЦВ "Протек"; Озон ООО;Россия
Амлодипин таб 10мг n30 уп конт яч инд уп ;5.0;29.15;36.3;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Озон ООО;Россия
Амлодипин таб 5мг n30 (уп конт яч n30) ;5.0;13.53;16.74;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Вертекс ЗАО;Россия
Ампициллин таб 250мг n20 (уп конт яч n10х2) ;6.0;18.48;25.64;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Борисовский ЗМП;Беларусь Республика
Анаприлин таб 40мг n30 (уп конт яч n15х2) инд уп ;5.0;5.39;6.67;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Фармстандарт-Лексредства ОАО;Россия
Амброксол таб 30мг n20 ;10.0;19.58;24.64;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Озон ООО;Россия
Красавки экстракт супп рект 15мг n10 ;3.0;18.48;23.26;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Биосинтез ОАО;Россия
Льняное масло пищевое нерафинир 500мл ;5.0;99.0;124.61;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; ЛЕН;Россия
Файберлекс пор д/сусп д/внутр прим 5,15г n10 саше ;3.0;183.7;231.22;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Herbion Pakistan Privet Limited;Пакистан
Файберлекс пор д/сусп д/внутр прим фруктовый 5,3г n10 саше ;3.0;183.7;231.22;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Herbion Pakistan Privet Limited;Пакистан
Фламин таб 50мг n30 (уп конт яч n10х3) ;1.0;216.37;272.34;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Вифитех ЗАО;Россия
Перекись водорода р-р 3% 100мл фл т/с ;40.0;8.03;9.93;2015-02-19 00:00:00.00; ЗАО "ПрофитМед"; Флора Кавказа ОАО;Россия
Квинакс капли глазн 0.015% фл 15мл Бельгия ;1.0;303.93;381.4;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Alcon Couvreur S. A.;Бельгия
Найз табл. 100мг N20 Индия ;10.0;166.87;209.4;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Dr.Reddy`s Laboratories Ltd.;Индия
Брустан табл. п.п.о N10 Индия ;3.0;94.27;118.29;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Ranbaxy Laboratories Limited;Индия
Биопарокс аэр. д/инг. 0.125мг/инг. 400инг. фл. 10мл Венгрия ;1.0;413.38;518.75;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Egis;Венгрия
Мертенил табл. п.п.о. 5мг N30 Россия ;2.0;424.38;532.55;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Гедеон Рихтер-РУС ЗАО;Россия
Боярышника настойка фл. 25мл в инд. уп Россия ;20.0;8.91;11.18;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Флора Кавказа ОАО;Россия
Пустырника трава  50г Россия ;1.0;22.66;28.43;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Иван-Чай ЗАО;Россия
Гастал табл N60 Польша_ ;1.0;304.48;382.09;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Teva Operations Poland Sp. z o.o.;Польша
Луковый шампунь с экстрактом корня репейника фл 150мл Россия ;1.0;62.07;92.49;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Мирролла ООО;Россия
Льняное масло Мирролла капс. 0.3г N100 Россия ;3.0;31.86;47.47;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Мирролла ООО;Россия
Кардиомагнил табл. п.п.о 75мг+15.2мг N100 Германия ;6.0;221.87;278.42;2015-02-20 00:00:00.00;ЗАО "Аптека-холдинг"; Takeda GmbH;Германия
